"peak_id","chr","start","end","width","replicate_count","gene","gene_id","annotation","distance_to_TSS","nearest_DMR_distance","has_overlapping_DMR","has_nearby_DMR_5kb","overlapping_DMR_logFC","overlapping_DMR_direction"
"TEAD1_peak_5961","chr20",32356005,32356382,378,3,"ASXL1","171023","Promoter (1-2kb)",-1948,45004,FALSE,FALSE,NA,NA
"TEAD1_peak_5962","chr20",32357983,32358478,496,2,"ASXL1","171023","Promoter (<=1kb)",0,46982,FALSE,FALSE,NA,NA
"TEAD1_peak_5963","chr20",32421511,32421763,253,2,"ASXL1","171023","Intron (ENST00000651418.1/171023, intron 4 of 13)",-5309,12737,FALSE,FALSE,NA,NA
"TEAD1_peak_5964","chr20",32475189,32475467,279,2,"NOL4L","140688","Intron (ENST00000359676.9/140688, intron 1 of 7)",8004,2688,FALSE,TRUE,NA,NA
"TEAD1_peak_5965","chr20",32707576,32708335,760,3,"C20orf203","284805","Intron (ENST00000642484.1/284805, intron 3 of 9)",-33635,6165,FALSE,FALSE,NA,NA
"TEAD1_peak_5966","chr20",33130718,33130954,237,2,"BPIFB4","149954","Distal Intergenic",26014,233217,FALSE,FALSE,NA,NA
"TEAD1_peak_5967","chr20",33531621,33531796,176,3,"CBFA2T2","9139","Intron (ENST00000471007.1/9139, intron 1 of 3)",-30538,28120,FALSE,FALSE,NA,NA
"TEAD1_peak_5968","chr20",33803980,33804346,367,3,"ZNF341-AS1","101929746","Intron (ENST00000443171.6/101929746, intron 1 of 3)",6728,22979,FALSE,FALSE,NA,NA
"TEAD1_peak_5969","chr20",33909262,33910283,1022,3,"RALY-AS1","101926888","Distal Intergenic",82841,36261,FALSE,FALSE,NA,NA
"TEAD1_peak_5970","chr20",34017460,34018131,672,3,"RALY","22913","Exon (ENST00000451556.2/ENST00000451556.2, exon 1 of 3)",-11730,41459,FALSE,FALSE,NA,NA
"TEAD1_peak_5971","chr20",34922758,34923129,372,3,"ACSS2","55902","Promoter (<=1kb)",0,54757,FALSE,FALSE,NA,NA
"TEAD1_peak_5972","chr20",35263270,35263457,188,2,"MMP24-AS1-EDEM2","111089941","Exon (ENST00000624581.1/ENST00000624581.1, exon 1 of 1)",8599,9543,FALSE,FALSE,NA,NA
"TEAD1_peak_5973","chr20",35307974,35308620,647,3,"UQCC1","55245","Promoter (<=1kb)",-892,25973,FALSE,FALSE,NA,NA
"TEAD1_peak_5974","chr20",35339167,35339485,319,3,"UQCC1","55245","Intron (ENST00000457259.5/55245, intron 4 of 6)",7704,57166,FALSE,FALSE,NA,NA
"TEAD1_peak_5975","chr20",35884231,35884394,164,2,"PHF20","51230","Intron (ENST00000374012.8/51230, intron 9 of 17)",14701,4606,FALSE,TRUE,NA,NA
"TEAD1_peak_5976","chr20",36017405,36017833,429,3,"NORAD","647979","Intron (ENST00000373973.7/140894, intron 10 of 11)",33185,26167,FALSE,FALSE,NA,NA
"TEAD1_peak_5977","chr20",36467094,36467457,364,3,"DLGAP4","22839","Intron (ENST00000373913.7/22839, intron 7 of 12)",5347,32043,FALSE,FALSE,NA,NA
"TEAD1_peak_5978","chr20",37142614,37143010,397,2,"MROH8","140699","Intron (ENST00000422138.2/140699, intron 10 of 22)",-33950,37613,FALSE,FALSE,NA,NA
"TEAD1_peak_5979","chr20",37687220,37687857,638,3,"CTNNBL1","56259","Distal Intergenic",-6173,160143,FALSE,FALSE,NA,NA
"TEAD1_peak_5980","chr20",37907594,37908082,489,3,"VSTM2L","128434","Intron (ENST00000373459.4/128434, intron 1 of 1)",4452,6418,FALSE,FALSE,NA,NA
"TEAD1_peak_5981","chr20",38049923,38050265,343,3,"RPRD1B","58490","Promoter (<=1kb)",170,74735,FALSE,FALSE,NA,NA
"TEAD1_peak_5982","chr20",38168076,38168414,339,2,"TGM2","7052","Promoter (1-2kb)",-1498,1586,FALSE,TRUE,NA,NA
"TEAD1_peak_5983","chr20",38435698,38436043,346,3,"SNHG17","388796","Promoter (<=1kb)",-289,16957,FALSE,FALSE,NA,NA
"TEAD1_peak_5984","chr20",38604967,38605366,400,3,"ARHGAP40","343578","Intron (ENST00000688003.1/149685, intron 2 of 2)",3158,15466,FALSE,FALSE,NA,NA
"TEAD1_peak_5985","chr20",39659887,39660603,717,3,"LOC102724950","102724950","Promoter (2-3kb)",2949,891386,FALSE,FALSE,NA,NA
"TEAD1_peak_5986","chr20",39661779,39662015,237,2,"LOC102724950","102724950","Promoter (1-2kb)",1537,893278,FALSE,FALSE,NA,NA
"TEAD1_peak_5987","chr20",39676945,39677457,513,3,"LOC102724950","102724950","Distal Intergenic",-13393,908444,FALSE,FALSE,NA,NA
"TEAD1_peak_5988","chr20",40650791,40651470,680,3,"MAFB","9935","Distal Intergenic",37766,461030,FALSE,FALSE,NA,NA
"TEAD1_peak_5989","chr20",40961781,40961902,122,2,"TOP1","7150","Distal Intergenic",-66920,150598,FALSE,FALSE,NA,NA
"TEAD1_peak_5990","chr20",40993778,40994076,299,3,"TOP1","7150","Distal Intergenic",-34746,118424,FALSE,FALSE,NA,NA
"TEAD1_peak_5991","chr20",41003224,41003704,481,3,"TOP1","7150","Distal Intergenic",-25118,108796,FALSE,FALSE,NA,NA
"TEAD1_peak_5992","chr20",41119982,41120405,424,3,"TOP1","7150","Intron (ENST00000361337.3/7150, intron 18 of 20)",15880,6981,FALSE,FALSE,NA,NA
"TEAD1_peak_5993","chr20",41200852,41201078,227,3,"ZHX3","23051","Promoter (1-2kb)",1318,922,FALSE,TRUE,NA,NA
"TEAD1_peak_5994","chr20",41232360,41232570,211,2,"ZHX3","23051","Intron (ENST00000309060.7/23051, intron 3 of 4)",-28319,21930,FALSE,FALSE,NA,NA
"TEAD1_peak_5995","chr20",41482630,41482946,317,3,"CHD6","84181","Promoter (1-2kb)",1561,37629,FALSE,FALSE,NA,NA
"TEAD1_peak_5996","chr20",43939486,43939707,222,2,"TOX2","84969","Intron (ENST00000341197.9/84969, intron 1 of 8)",-5998,5793,FALSE,FALSE,NA,NA
"TEAD1_peak_5997","chr20",43975393,43975508,116,2,"TOX2","84969","Intron (ENST00000341197.9/84969, intron 2 of 8)",29688,29392,FALSE,FALSE,NA,NA
"TEAD1_peak_5998","chr20",44166043,44166555,513,3,"JPH2","57158","Intron (ENST00000372980.4/57158, intron 1 of 5)",20538,10445,FALSE,FALSE,NA,NA
"TEAD1_peak_5999","chr20",44187557,44187853,297,3,"JPH2","57158","Promoter (<=1kb)",-369,10056,FALSE,FALSE,NA,NA
"TEAD1_peak_6000","chr20",44398381,44398627,247,2,"HNF4A","3172","Promoter (2-3kb)",-2612,2880,FALSE,TRUE,NA,NA
"TEAD1_peak_6001","chr20",44409276,44409609,334,2,"MIR3646","100500813","Promoter (1-2kb)",1156,275,FALSE,TRUE,NA,NA
"TEAD1_peak_6002","chr20",44572734,44572949,216,2,"PKIG","11142","Intron (ENST00000372891.7/11142, intron 1 of 5)",8533,6233,FALSE,FALSE,NA,NA
"TEAD1_peak_6003","chr20",44573139,44573400,262,3,"PKIG","11142","Intron (ENST00000372891.7/11142, intron 1 of 5)",8938,6638,FALSE,FALSE,NA,NA
"TEAD1_peak_6004","chr20",44693030,44693328,299,3,"LINC01260","79015","Promoter (2-3kb)",2768,16672,FALSE,FALSE,NA,NA
"TEAD1_peak_6005","chr20",44720743,44721465,723,3,"CCN5","8839","Promoter (<=1kb)",756,742,FALSE,TRUE,NA,NA
"TEAD1_peak_6006","chr20",45053150,45053355,206,2,"STK4","6789","3' UTR",-10622,5149,FALSE,FALSE,NA,NA
"TEAD1_peak_6007","chr20",45061298,45061494,197,3,"STK4","6789","Promoter (2-3kb)",-2483,13297,FALSE,FALSE,NA,NA
"TEAD1_peak_6008","chr20",45088213,45088582,370,3,"KCNS1","3787","Distal Intergenic",12530,40212,FALSE,FALSE,NA,NA
"TEAD1_peak_6009","chr20",45152760,45153141,382,2,"LOC101929863","101929863","Distal Intergenic",-13784,104759,FALSE,FALSE,NA,NA
"TEAD1_peak_6010","chr20",45157843,45158364,522,3,"PI3","5266","Distal Intergenic",-16538,109842,FALSE,FALSE,NA,NA
"TEAD1_peak_6011","chr20",45337836,45338019,184,2,"SDC4","6385","Intron (ENST00000372733.3/6385, intron 1 of 4)",10405,28981,FALSE,FALSE,NA,NA
"TEAD1_peak_6012","chr20",45363203,45363435,233,2,"SYS1-DBNDD2","767557","Promoter (<=1kb)",0,3565,FALSE,TRUE,NA,NA
"TEAD1_peak_6013","chr20",45778917,45779583,667,3,"WFDC3","140686","Promoter (<=1kb)",310,2917,FALSE,TRUE,NA,NA
"TEAD1_peak_6014","chr20",45905641,45905812,172,2,"PLTP","5360","Intron (ENST00000354050.8/5360, intron 7 of 14)",5125,3688,FALSE,TRUE,NA,NA
"TEAD1_peak_6015","chr20",46696114,46696281,168,2,"TP53RK-DT","118597844","Distal Intergenic",6455,13719,FALSE,FALSE,NA,NA
"TEAD1_peak_6016","chr20",46954448,46954698,251,3,"EYA2","2139","Intron (ENST00000357410.7/2139, intron 1 of 13)",-23537,21947,FALSE,FALSE,NA,NA
"TEAD1_peak_6017","chr20",46959139,46959529,391,2,"EYA2","2139","Intron (ENST00000357410.7/2139, intron 1 of 13)",-18706,26638,FALSE,FALSE,NA,NA
"TEAD1_peak_6018","chr20",47124905,47125144,240,3,"EYA2","2139","Intron (ENST00000357410.7/2139, intron 9 of 13)",35666,7404,FALSE,FALSE,NA,NA
"TEAD1_peak_6019","chr20",47146676,47147005,330,3,"MIR3616","100500814","Intron (ENST00000357410.7/2139, intron 10 of 13)",-19962,29175,FALSE,FALSE,NA,NA
"TEAD1_peak_6020","chr20",47274585,47274928,344,3,"ZMYND8","23613","Intron (ENST00000311275.11/23613, intron 11 of 21)",23972,15572,FALSE,FALSE,NA,NA
"TEAD1_peak_6021","chr20",47315727,47315930,204,2,"LOC100131496","100131496","Promoter (2-3kb)",-2572,7226,FALSE,FALSE,NA,NA
"TEAD1_peak_6022","chr20",47318801,47319101,301,2,"ZMYND8","23613","Promoter (<=1kb)",0,10300,FALSE,FALSE,NA,NA
"TEAD1_peak_6023","chr20",47334155,47334525,371,3,"ZMYND8","23613","Intron (ENST00000311275.11/23613, intron 2 of 21)",13547,7475,FALSE,FALSE,NA,NA
"TEAD1_peak_6024","chr20",47336485,47336748,264,2,"ZMYND8","23613","Intron (ENST00000311275.11/23613, intron 2 of 21)",11324,5252,FALSE,FALSE,NA,NA
"TEAD1_peak_6025","chr20",47384253,47384450,198,2,"LINC01754","102723442","Distal Intergenic",16347,2752,FALSE,TRUE,NA,NA
"TEAD1_peak_6026","chr20",47453269,47453477,209,2,"LINC01754","102723442","Distal Intergenic",-40942,21023,FALSE,FALSE,NA,NA
"TEAD1_peak_6027","chr20",47773543,47773777,235,3,"SULF2","55959","Intron (ENST00000698128.1/55959, intron 1 of 20)",11704,4723,FALSE,TRUE,NA,NA
"TEAD1_peak_6028","chr20",47858038,47858234,197,2,"SULF2","55959","Distal Intergenic",-71422,1037,FALSE,TRUE,NA,NA
"TEAD1_peak_6029","chr20",47934857,47935006,150,3,"LOC105372637","105372637","Distal Intergenic",-15791,5494,FALSE,FALSE,NA,NA
"TEAD1_peak_6030","chr20",47950300,47950507,208,2,"LOC105372637","105372637","Promoter (<=1kb)",-290,9299,FALSE,FALSE,NA,NA
"TEAD1_peak_6031","chr20",47961253,47961433,181,2,"LOC105372637","105372637","Distal Intergenic",3231,20252,FALSE,FALSE,NA,NA
"TEAD1_peak_6032","chr20",48018938,48019190,253,3,"LOC107985437","107985437","Intron (ENST00000651247.1/107985437, intron 1 of 4)",3047,810,FALSE,TRUE,NA,NA
"TEAD1_peak_6033","chr20",48064708,48065201,494,3,"LOC105372639","105372639","Distal Intergenic",39463,6799,FALSE,FALSE,NA,NA
"TEAD1_peak_6034","chr20",48188018,48188283,266,3,"LOC105372641","105372641","Distal Intergenic",-4083,10517,FALSE,FALSE,NA,NA
"TEAD1_peak_6035","chr20",48238539,48238870,332,3,"LOC105372641","105372641","Distal Intergenic",46173,61038,FALSE,FALSE,NA,NA
"TEAD1_peak_6036","chr20",48295294,48296361,1068,3,"LINC00494","284749","Distal Intergenic",-63523,29139,FALSE,FALSE,NA,NA
"TEAD1_peak_6037","chr20",48538297,48538707,411,3,"LOC105372645","105372645","Distal Intergenic",66989,24293,FALSE,FALSE,NA,NA
"TEAD1_peak_6038","chr20",48897491,48897627,137,2,"ARFGEF2","10564","Distal Intergenic",-24084,5990,FALSE,FALSE,NA,NA
"TEAD1_peak_6039","chr20",49268715,49269013,299,3,"ZNFX1","57169","Promoter (2-3kb)",2210,10214,FALSE,FALSE,NA,NA
"TEAD1_peak_6040","chr20",49345087,49345941,855,3,"LOC105372649","105372649","Intron (ENST00000637341.1/105372649, intron 2 of 7)",26552,25086,FALSE,FALSE,NA,NA
"TEAD1_peak_6041","chr20",49661946,49662247,302,2,"B4GALT5","9334","Intron (ENST00000371711.4/9334, intron 1 of 8)",51631,19753,FALSE,FALSE,NA,NA
"TEAD1_peak_6042","chr20",49674656,49674938,283,2,"B4GALT5","9334","Intron (ENST00000371711.4/9334, intron 1 of 8)",38940,7062,FALSE,FALSE,NA,NA
"TEAD1_peak_6043","chr20",49824214,49824450,237,2,"SLC9A8","23315","Intron (ENST00000417961.5/23315, intron 3 of 15)",11320,4550,FALSE,TRUE,NA,NA
"TEAD1_peak_6044","chr20",49948740,49948999,260,2,"RNF114","55905","Intron (ENST00000623528.3/55905, intron 3 of 4)",4809,7739,FALSE,FALSE,NA,NA
"TEAD1_peak_6045","chr20",49968772,49969033,262,3,"SNAI1","6615","Distal Intergenic",-13947,12967,FALSE,FALSE,NA,NA
"TEAD1_peak_6046","chr20",50033771,50034221,451,3,"SCREEM1","105372654","Distal Intergenic",-3279,9279,FALSE,FALSE,NA,NA
"TEAD1_peak_6047","chr20",50055184,50055655,472,2,"TRERNA1","100887755","Distal Intergenic",-13680,11183,FALSE,FALSE,NA,NA
"TEAD1_peak_6048","chr20",50086580,50086903,324,3,"UBE2V1","7335","Intron (ENST00000371657.9/7335, intron 2 of 2)",24663,8579,FALSE,FALSE,NA,NA
"TEAD1_peak_6049","chr20",50165976,50166411,436,3,"LINC01275","101927512","Promoter (<=1kb)",0,10975,FALSE,FALSE,NA,NA
"TEAD1_peak_6050","chr20",50241354,50241519,166,3,"LOC105372656","105372656","Distal Intergenic",-6124,12481,FALSE,FALSE,NA,NA
"TEAD1_peak_6051","chr20",50243222,50243341,120,2,"LOC105372656","105372656","Distal Intergenic",-4302,10659,FALSE,FALSE,NA,NA
"TEAD1_peak_6052","chr20",50252061,50252426,366,3,"LOC105372656","105372656","Intron (ENST00000651976.1/105372656, intron 2 of 5)",4418,1574,FALSE,TRUE,NA,NA
"TEAD1_peak_6053","chr20",50313039,50313358,320,3,"LINC01271","101927586","Promoter (<=1kb)",13,36538,FALSE,FALSE,NA,NA
"TEAD1_peak_6054","chr20",50334116,50334384,269,2,"LINC01271","101927586","Distal Intergenic",-12630,42616,FALSE,FALSE,NA,NA
"TEAD1_peak_6055","chr20",50346557,50346768,212,3,"LINC01271","101927586","Distal Intergenic",-25071,30232,FALSE,FALSE,NA,NA
"TEAD1_peak_6056","chr20",50520730,50521482,753,3,"PTPN1","5770","Intron (ENST00000541713.5/5770, intron 1 of 8)",10347,45729,FALSE,FALSE,NA,NA
"TEAD1_peak_6057","chr20",50540790,50541397,608,3,"PTPN1","5770","Intron (ENST00000541713.5/5770, intron 1 of 8)",30407,36103,FALSE,FALSE,NA,NA
"TEAD1_peak_6058","chr20",50561649,50561901,253,3,"MIR645","693230","Intron (ENST00000541713.5/5770, intron 1 of 8)",-23885,15599,FALSE,FALSE,NA,NA
"TEAD1_peak_6059","chr20",50645448,50645925,478,3,"RIPOR3-AS1","100506175","Promoter (<=1kb)",0,6575,FALSE,FALSE,NA,NA
"TEAD1_peak_6060","chr20",50724953,50725266,314,2,"PARD6B","84612","Distal Intergenic",-6314,9234,FALSE,FALSE,NA,NA
"TEAD1_peak_6061","chr20",50761555,50761961,407,3,"PARD6B","84612","Distal Intergenic",29890,11539,FALSE,FALSE,NA,NA
"TEAD1_peak_6062","chr20",50980072,50980417,346,3,"DPM1","8813","Distal Intergenic",-20932,2071,FALSE,TRUE,NA,NA
"TEAD1_peak_6063","chr20",51258678,51258951,274,2,"NFATC2","4773","Distal Intergenic",140268,8549,FALSE,FALSE,NA,NA
"TEAD1_peak_6064","chr20",51327292,51327722,431,3,"NFATC2","4773","Distal Intergenic",71497,24778,FALSE,FALSE,NA,NA
"TEAD1_peak_6065","chr20",51360800,51361098,299,2,"NFATC2","4773","Distal Intergenic",38121,7799,FALSE,FALSE,NA,NA
"TEAD1_peak_6066","chr20",51365870,51366081,212,2,"NFATC2","4773","Distal Intergenic",33138,3419,FALSE,TRUE,NA,NA
"TEAD1_peak_6067","chr20",51366323,51366667,345,3,"NFATC2","4773","Distal Intergenic",32552,2833,FALSE,TRUE,NA,NA
"TEAD1_peak_6068","chr20",51447264,51447529,266,2,"MIR3194","100422889","Intron (ENST00000396009.7/4773, intron 6 of 9)",5448,27471,FALSE,FALSE,NA,NA
"TEAD1_peak_6069","chr20",51456551,51456832,282,2,"MIR3194","100422889","Intron (ENST00000396009.7/4773, intron 5 of 9)",-3574,18168,FALSE,FALSE,NA,NA
"TEAD1_peak_6070","chr20",51586250,51586441,192,2,"NFATC2","4773","Distal Intergenic",-23419,12059,FALSE,FALSE,NA,NA
"TEAD1_peak_6071","chr20",51660989,51661460,472,2,"ATP9A","10079","Intron (ENST00000311637.9/10079, intron 8 of 22)",71127,3988,FALSE,TRUE,NA,NA
"TEAD1_peak_6072","chr20",51887145,51887572,428,3,"LINC01429","101927678","Distal Intergenic",-24233,40428,FALSE,FALSE,NA,NA
"TEAD1_peak_6073","chr20",51910133,51911154,1022,3,"LINC01429","101927678","Distal Intergenic",-47221,16846,FALSE,FALSE,NA,NA
"TEAD1_peak_6074","chr20",51955911,51956099,189,3,"LINC01429","101927678","Distal Intergenic",-92999,9401,FALSE,FALSE,NA,NA
"TEAD1_peak_6075","chr20",52484439,52484776,338,3,"LOC124904931","124904931","Intron (ENST00000663974.1/105372666, intron 3 of 4)",15815,5438,FALSE,FALSE,NA,NA
"TEAD1_peak_6076","chr20",52923309,52923525,217,3,"TSHZ2","128553","Distal Intergenic",-48833,161475,FALSE,FALSE,NA,NA
"TEAD1_peak_6077","chr20",53316775,53316954,180,3,"TSHZ2","128553","Intron (ENST00000371497.10/128553, intron 2 of 2)",60796,17546,FALSE,FALSE,NA,NA
"TEAD1_peak_6078","chr20",53331437,53331847,411,3,"TSHZ2","128553","Intron (ENST00000371497.10/128553, intron 2 of 2)",75458,2653,FALSE,TRUE,NA,NA
"TEAD1_peak_6079","chr20",53611501,53611969,469,2,"ZNF217","7764","Promoter (1-2kb)",-1594,2500,FALSE,TRUE,NA,NA
"TEAD1_peak_6080","chr20",53621380,53621774,395,2,"ZNF217","7764","Intron (ENST00000444112.1/105372672, intron 2 of 2)",-11473,379,FALSE,TRUE,NA,NA
"TEAD1_peak_6081","chr20",53773871,53774862,992,3,"LOC124904933","124904933","Distal Intergenic",35143,5138,FALSE,FALSE,NA,NA
"TEAD1_peak_6082","chr20",53791051,53791240,190,2,"LOC124904933","124904933","Distal Intergenic",52323,10550,FALSE,FALSE,NA,NA
"TEAD1_peak_6083","chr20",53805492,53806240,749,3,"LOC124904933","124904933","Intron (ENST00000656184.1/ENST00000656184.1, intron 1 of 2)",66764,24991,FALSE,FALSE,NA,NA
"TEAD1_peak_6084","chr20",53828478,53828595,118,2,"SUMO1P1","391257","Distal Intergenic",46962,47977,FALSE,FALSE,NA,NA
"TEAD1_peak_6085","chr20",53828781,53829064,284,2,"SUMO1P1","391257","Distal Intergenic",46493,48280,FALSE,FALSE,NA,NA
"TEAD1_peak_6086","chr20",53900605,53900980,376,2,"SUMO1P1","391257","Distal Intergenic",-25048,7520,FALSE,FALSE,NA,NA
"TEAD1_peak_6087","chr20",53941199,53941404,206,2,"LOC124904936","124904936","Promoter (1-2kb)",1039,12198,FALSE,FALSE,NA,NA
"TEAD1_peak_6088","chr20",53949400,53949797,398,3,"LOC124904936","124904936","Intron (ENST00000448484.5/8537, intron 7 of 8)",9240,20399,FALSE,FALSE,NA,NA
"TEAD1_peak_6089","chr20",54067750,54068019,270,2,"MIR4756","100616225","Promoter (<=1kb)",466,2249,FALSE,TRUE,NA,NA
"TEAD1_peak_6090","chr20",54084979,54085192,214,2,"BCAS1","8537","Distal Intergenic",-14385,1478,FALSE,TRUE,NA,NA
"TEAD1_peak_6091","chr20",54092074,54092343,270,3,"BCAS1","8537","Distal Intergenic",-21480,8573,FALSE,FALSE,NA,NA
"TEAD1_peak_6092","chr20",54132761,54132987,227,3,"CYP24A1","1591","Distal Intergenic",24311,17260,FALSE,FALSE,NA,NA
"TEAD1_peak_6093","chr20",54140679,54141437,759,3,"CYP24A1","1591","Distal Intergenic",15861,21063,FALSE,FALSE,NA,NA
"TEAD1_peak_6094","chr20",54267598,54267775,178,2,"PFDN4","5203","Intron (ENST00000650710.1/ENST00000650710.1, intron 2 of 2)",59170,80097,FALSE,FALSE,NA,NA
"TEAD1_peak_6095","chr20",54477260,54477759,500,3,"DOK5","55816","Promoter (1-2kb)",1542,12741,FALSE,FALSE,NA,NA
"TEAD1_peak_6096","chr20",54502127,54502390,264,3,"DOK5","55816","Intron (ENST00000262593.10/55816, intron 1 of 7)",26409,11126,FALSE,FALSE,NA,NA
"TEAD1_peak_6097","chr20",54546155,54546354,200,2,"DOK5","55816","Intron (ENST00000262593.10/55816, intron 1 of 7)",-8579,55154,FALSE,FALSE,NA,NA
"TEAD1_peak_6098","chr20",56554981,56555178,198,2,"LOC124904971","124904971","Exon (ENST00000653535.1/124904971, exon 2 of 2)",4376,19480,FALSE,FALSE,NA,NA
"TEAD1_peak_6099","chr20",56636283,56637202,920,3,"TFAP2C","7022","Exon (ENST00000201031.3/7022, exon 6 of 7)",6049,8282,FALSE,FALSE,NA,NA
"TEAD1_peak_6100","chr20",56703082,56703587,506,2,"TFAP2C","7022","Distal Intergenic",72848,11913,FALSE,FALSE,NA,NA
"TEAD1_peak_6101","chr20",56712043,56712421,379,3,"TFAP2C","7022","Distal Intergenic",81809,3079,FALSE,TRUE,NA,NA
"TEAD1_peak_6102","chr20",56728295,56728815,521,3,"TFAP2C","7022","Distal Intergenic",98061,685,FALSE,TRUE,NA,NA
"TEAD1_peak_6103","chr20",56765373,56765604,232,2,"TFAP2C","7022","Distal Intergenic",135139,1372,FALSE,TRUE,NA,NA
"TEAD1_peak_6104","chr20",56769909,56770108,200,2,"TFAP2C","7022","Distal Intergenic",139675,5908,FALSE,FALSE,NA,NA
"TEAD1_peak_6105","chr20",56787640,56788032,393,3,"TFAP2C","7022","Distal Intergenic",157406,139,FALSE,TRUE,NA,NA
"TEAD1_peak_6106","chr20",56788253,56788891,639,3,"TFAP2C","7022","Distal Intergenic",158019,752,FALSE,TRUE,NA,NA
"TEAD1_peak_6107","chr20",56802437,56802604,168,2,"TFAP2C","7022","Distal Intergenic",172203,0,TRUE,TRUE,3.38542518446527,"Hyper"
"TEAD1_peak_6108","chr20",56804459,56804914,456,3,"TFAP2C","7022","Distal Intergenic",174225,958,FALSE,TRUE,NA,NA
"TEAD1_peak_6109","chr20",56935101,56935426,326,2,"LOC105372685","105372685","Distal Intergenic",184117,1574,FALSE,TRUE,NA,NA
"TEAD1_peak_6110","chr20",57065774,57066293,520,3,"LOC105372685","105372685","Distal Intergenic",53250,6207,FALSE,FALSE,NA,NA
"TEAD1_peak_6111","chr20",57435766,57435983,218,3,"RBM38-AS1","100291105","Distal Intergenic",-42704,8265,FALSE,FALSE,NA,NA
"TEAD1_peak_6112","chr20",57698397,57698718,322,2,"PMEPA1","56937","Intron (ENST00000395816.7/56937, intron 1 of 3)",-6567,7396,FALSE,FALSE,NA,NA
"TEAD1_peak_6113","chr20",57714520,57714656,137,2,"PMEPA1","56937","Promoter (2-3kb)",-2984,844,FALSE,TRUE,NA,NA
"TEAD1_peak_6114","chr20",57953861,57954059,199,3,"LINC01742","105376992","Distal Intergenic",-49845,360,FALSE,TRUE,NA,NA
"TEAD1_peak_6115","chr20",57968165,57968569,405,3,"LINC01742","105376992","Distal Intergenic",-35335,4664,FALSE,TRUE,NA,NA
"TEAD1_peak_6116","chr20",57991258,57991642,385,2,"LINC01742","105376992","Distal Intergenic",-12262,7358,FALSE,FALSE,NA,NA
"TEAD1_peak_6117","chr20",58017280,58017939,660,3,"LINC01742","105376992","Distal Intergenic",13376,6279,FALSE,FALSE,NA,NA
"TEAD1_peak_6118","chr20",58039566,58039727,162,2,"LINC01742","105376992","Distal Intergenic",35662,565,FALSE,TRUE,NA,NA
"TEAD1_peak_6119","chr20",58085100,58085339,240,3,"CIMIP1","128602","Distal Intergenic",-65563,3599,FALSE,TRUE,NA,NA
"TEAD1_peak_6120","chr20",58102354,58102708,355,3,"CIMIP1","128602","Distal Intergenic",-48194,2353,FALSE,TRUE,NA,NA
"TEAD1_peak_6121","chr20",58112039,58112290,252,3,"CIMIP1","128602","Distal Intergenic",-38612,12038,FALSE,FALSE,NA,NA
"TEAD1_peak_6122","chr20",58131791,58132090,300,3,"CIMIP1","128602","Distal Intergenic",-18812,790,FALSE,TRUE,NA,NA
"TEAD1_peak_6123","chr20",58202114,58202478,365,3,"ANKRD60","140731","Distal Intergenic",26175,1613,FALSE,TRUE,NA,NA
"TEAD1_peak_6124","chr20",58603473,58604017,545,3,"LINC01711","79160","Exon (ENST00000525424.1/ENST00000525424.1, exon 2 of 2)",-30755,3483,FALSE,TRUE,NA,NA
"TEAD1_peak_6125","chr20",58818414,58818972,559,3,"MIR298","100126296","Promoter (<=1kb)",-101,1028,FALSE,TRUE,NA,NA
"TEAD1_peak_6126","chr20",58829682,58829928,247,2,"GNAS","2778","Intron (ENST00000691748.1/149775, intron 3 of 3)",-9790,9181,FALSE,FALSE,NA,NA
"TEAD1_peak_6127","chr20",58883262,58883638,377,3,"LOC101927932","101927932","Promoter (1-2kb)",1366,25862,FALSE,FALSE,NA,NA
"TEAD1_peak_6128","chr20",59010649,59011492,844,3,"CTSZ","1522","Promoter (2-3kb)",-2411,4008,FALSE,TRUE,NA,NA
"TEAD1_peak_6129","chr20",60041827,60042001,175,2,"LINC02910","284756","Distal Intergenic",-13852,3326,FALSE,TRUE,NA,NA
