"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","direction_ratio","direction_class"
"GO:0033084","regulation of immature T cell proliferation in thymus","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000104312/ENSG00000164690/ENSG00000115008",3,"proliferation",0.333333333333333,"Mixed"
"GO:0051549","positive regulation of keratinocyte migration","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000140285/ENSG00000168615/ENSG00000166974",3,"migration",0.333333333333333,"Mixed"
"GO:0061517","macrophage proliferation","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000124479/ENSG00000184371/ENSG00000169398",3,"proliferation",0.333333333333333,"Mixed"
"GO:1900747","negative regulation of vascular endothelial growth factor signaling pathway","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000092421/ENSG00000051382/ENSG00000168811",3,"angiogenesis",0.666666666666667,"Mixed"
"GO:1904936","interneuron migration","3/2235","11/15151",0.272727272727273,1.84881025015253,1.17145357588318,0.213631757117238,0.500227772014526,0.404358347831706,"ENSG00000165323/ENSG00000149295/ENSG00000004848",3,"migration",0.333333333333333,"Mixed"
"GO:0010839","negative regulation of keratinocyte proliferation","5/2235","22/15151",0.227272727272727,1.54067520846044,1.05565922530311,0.215666215560678,0.500746217074432,0.404777432096102,"ENSG00000152894/ENSG00000156535/ENSG00000207971/ENSG00000125266/ENSG00000019549",5,"proliferation",0.4,"Mixed"
"GO:0036120","cellular response to platelet-derived growth factor stimulus","5/2235","22/15151",0.227272727272727,1.54067520846044,1.05565922530311,0.215666215560678,0.500746217074432,0.404777432096102,"ENSG00000259207/ENSG00000137710/ENSG00000110395/ENSG00000170962/ENSG00000197122",5,"proliferation",0.6,"Mixed"
"GO:0090023","positive regulation of neutrophil chemotaxis","5/2235","22/15151",0.227272727272727,1.54067520846044,1.05565922530311,0.215666215560678,0.500746217074432,0.404777432096102,"ENSG00000111913/ENSG00000156026/ENSG00000078401/ENSG00000035664/ENSG00000169429",5,"migration",0.4,"Mixed"
"GO:1901201","regulation of extracellular matrix assembly","5/2235","22/15151",0.227272727272727,1.54067520846044,1.05565922530311,0.215666215560678,0.500746217074432,0.404777432096102,"ENSG00000144824/ENSG00000166949/ENSG00000125398/ENSG00000169604/ENSG00000141646",5,"migration",0,"Downregulated"
"GO:1904036","negative regulation of epithelial cell apoptotic process","5/2235","22/15151",0.227272727272727,1.54067520846044,1.05565922530311,0.215666215560678,0.500746217074432,0.404777432096102,"ENSG00000153113/ENSG00000148737/ENSG00000174808/ENSG00000140443/ENSG00000137693",5,"apoptosis",0.2,"Downregulated"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","17/2235","94/15151",0.180851063829787,1.2259841020515,0.914226174855431,0.216935877788888,0.50329123647022,0.406834694598613,"ENSG00000091436/ENSG00000080986/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000080503/ENSG00000156831/ENSG00000164754",17,"proliferation",0.352941176470588,"Mixed"
"GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","6/2235","28/15151",0.214285714285714,1.45263662511985,0.997219571887388,0.223418059120286,0.515238466360898,0.416492219450352,"ENSG00000137801/ENSG00000112902/ENSG00000138685/ENSG00000168811/ENSG00000253008/ENSG00000207725",6,"angiogenesis",0.333333333333333,"Mixed"
"GO:2001243","negative regulation of intrinsic apoptotic signaling pathway","18/2235","101/15151",0.178217821782178,1.20813343079274,0.873002207622299,0.227354902504359,0.522777806660099,0.42258663355065,"ENSG00000074800/ENSG00000157240/ENSG00000138685/ENSG00000291237/ENSG00000026508/ENSG00000158828/ENSG00000100644/ENSG00000004487/ENSG00000182010/ENSG00000168036/ENSG00000105176/ENSG00000233276/ENSG00000051382/ENSG00000171552/ENSG00000048392/ENSG00000198836/ENSG00000019549/ENSG00000197122",18,"apoptosis",0.222222222222222,"Downregulated"
"GO:0010574","regulation of vascular endothelial growth factor production","7/2235","34/15151",0.205882352941176,1.39567048295828,0.960774276879976,0.227588614106336,0.522777806660099,0.42258663355065,"ENSG00000136244/ENSG00000137573/ENSG00000100644/ENSG00000168610/ENSG00000183287/ENSG00000170425/ENSG00000115008",7,"angiogenesis",0.285714285714286,"Downregulated"
"GO:0048247","lymphocyte chemotaxis","7/2235","34/15151",0.205882352941176,1.39567048295828,0.960774276879976,0.227588614106336,0.522777806660099,0.42258663355065,"ENSG00000108691/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000120899/ENSG00000138135/ENSG00000114251",7,"migration",0.571428571428571,"Mixed"
"GO:0010656","negative regulation of muscle cell apoptotic process","9/2235","46/15151",0.195652173913043,1.32632039684856,0.922027413286397,0.230215881517585,0.525480139845485,0.424771060412303,"ENSG00000137764/ENSG00000125618/ENSG00000078401/ENSG00000096968/ENSG00000120899/ENSG00000140443/ENSG00000070018/ENSG00000091831/ENSG00000151929",9,"apoptosis",0.555555555555556,"Mixed"
"GO:0071605","monocyte chemotactic protein-1 production","4/2235","17/15151",0.235294117647059,1.59505198052375,1.0211359421757,0.234709218414508,0.529282063298658,0.427844339370639,"ENSG00000171150/ENSG00000122691/ENSG00000012504/ENSG00000112851",4,"migration",0,"Downregulated"
"GO:0071637","regulation of monocyte chemotactic protein-1 production","4/2235","17/15151",0.235294117647059,1.59505198052375,1.0211359421757,0.234709218414508,0.529282063298658,0.427844339370639,"ENSG00000171150/ENSG00000122691/ENSG00000012504/ENSG00000112851",4,"migration",0,"Downregulated"
"GO:1903975","regulation of glial cell migration","4/2235","17/15151",0.235294117647059,1.59505198052375,1.0211359421757,0.234709218414508,0.529282063298658,0.427844339370639,"ENSG00000156299/ENSG00000184371/ENSG00000133818/ENSG00000207725",4,"migration",0.5,"Mixed"
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration","4/2235","17/15151",0.235294117647059,1.59505198052375,1.0211359421757,0.234709218414508,0.529282063298658,0.427844339370639,"ENSG00000162733/ENSG00000083857/ENSG00000128512/ENSG00000147459",4,"migration",0.25,"Downregulated"
"GO:2000047","regulation of cell-cell adhesion mediated by cadherin","4/2235","17/15151",0.235294117647059,1.59505198052375,1.0211359421757,0.234709218414508,0.529282063298658,0.427844339370639,"ENSG00000135074/ENSG00000130396/ENSG00000060656/ENSG00000114251",4,"migration",0.5,"Mixed"
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","17/2235","96/15151",0.177083333333333,1.2004427665921,0.819533454915552,0.244013941974063,0.545574243426449,0.441014098043812,"ENSG00000091436/ENSG00000080986/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000080503/ENSG00000156831/ENSG00000164754",17,"proliferation",0.352941176470588,"Mixed"
"GO:0021846","cell proliferation in forebrain","5/2235","23/15151",0.217391304347826,1.47368932983173,0.945687882202708,0.244567764294615,0.545574243426449,0.441014098043812,"ENSG00000147862/ENSG00000159217/ENSG00000150764/ENSG00000004848/ENSG00000106571",5,"proliferation",0.6,"Mixed"
"GO:0071624","positive regulation of granulocyte chemotaxis","5/2235","23/15151",0.217391304347826,1.47368932983173,0.945687882202708,0.244567764294615,0.545574243426449,0.441014098043812,"ENSG00000111913/ENSG00000156026/ENSG00000078401/ENSG00000035664/ENSG00000169429",5,"migration",0.4,"Mixed"
"GO:1905523","positive regulation of macrophage migration","5/2235","23/15151",0.217391304347826,1.47368932983173,0.945687882202708,0.244567764294615,0.545574243426449,0.441014098043812,"ENSG00000137801/ENSG00000184371/ENSG00000115310/ENSG00000149177/ENSG00000169398",5,"migration",0.2,"Downregulated"
"GO:0097193","intrinsic apoptotic signaling pathway","49/2235","301/15151",0.162790697674419,1.10355340512981,0.754858356627255,0.247332989319113,0.550866160532981,0.445291811073303,"ENSG00000105974/ENSG00000139618/ENSG00000253729/ENSG00000104320/ENSG00000197442/ENSG00000148411/ENSG00000074800/ENSG00000157240/ENSG00000150995/ENSG00000138685/ENSG00000291237/ENSG00000064393/ENSG00000096968/ENSG00000026508/ENSG00000145675/ENSG00000144746/ENSG00000186153/ENSG00000158828/ENSG00000100644/ENSG00000178607/ENSG00000004487/ENSG00000136997/ENSG00000182010/ENSG00000166289/ENSG00000144331/ENSG00000108094/ENSG00000168036/ENSG00000141682/ENSG00000105176/ENSG00000071051/ENSG00000233276/ENSG00000137831/ENSG00000149311/ENSG00000051382/ENSG00000171552/ENSG00000087245/ENSG00000048392/ENSG00000076242/ENSG00000120868/ENSG00000036257/ENSG00000198836/ENSG00000019549/ENSG00000116062/ENSG00000035664/ENSG00000065559/ENSG00000158092/ENSG00000197122/ENSG00000016402/ENSG00000139173",49,"apoptosis",0.36734693877551,"Mixed"
"GO:1901990","regulation of mitotic cell cycle phase transition","53/2235","327/15151",0.162079510703364,1.09873228933632,0.750812410083684,0.247713449592015,0.551107789656191,0.4454871316023,"ENSG00000162733/ENSG00000166483/ENSG00000091436/ENSG00000105810/ENSG00000165617/ENSG00000253729/ENSG00000182621/ENSG00000080986/ENSG00000011426/ENSG00000104320/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000135046/ENSG00000169372/ENSG00000119408/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000185630/ENSG00000143228/ENSG00000115170/ENSG00000134480/ENSG00000103479/ENSG00000172716/ENSG00000137710/ENSG00000075711/ENSG00000040275/ENSG00000134982/ENSG00000106462/ENSG00000158019/ENSG00000138411/ENSG00000113522/ENSG00000122641/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000049618/ENSG00000048392/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000175215/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000156831/ENSG00000141564/ENSG00000164754",53,"proliferation",0.283018867924528,"Downregulated"
"GO:0070231","T cell apoptotic process","10/2235","53/15151",0.188679245283019,1.27905111645773,0.846531358798011,0.248695319262121,0.551155669399292,0.445525835118775,"ENSG00000008513/ENSG00000168685/ENSG00000026103/ENSG00000169242/ENSG00000100644/ENSG00000114251/ENSG00000107798/ENSG00000081181/ENSG00000137275/ENSG00000106571",10,"apoptosis",0.1,"Downregulated"
"GO:0060674","placenta blood vessel development","6/2235","29/15151",0.206896551724138,1.40254570701227,0.902590261721162,0.249210561684701,0.551155669399292,0.445525835118775,"ENSG00000142871/ENSG00000105855/ENSG00000118762/ENSG00000134250/ENSG00000136720/ENSG00000168214",6,"angiogenesis",0.166666666666667,"Downregulated"
"GO:2000406","positive regulation of T cell migration","6/2235","29/15151",0.206896551724138,1.40254570701227,0.902590261721162,0.249210561684701,0.551155669399292,0.445525835118775,"ENSG00000259207/ENSG00000143322/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000114251",6,"migration",0.5,"Mixed"
"GO:0044772","mitotic cell cycle phase transition","68/2235","425/15151",0.16,1.08463534675615,0.736181512274627,0.249727251602167,0.551155669399292,0.445525835118775,"ENSG00000162733/ENSG00000147862/ENSG00000150457/ENSG00000166483/ENSG00000091436/ENSG00000105810/ENSG00000172201/ENSG00000060982/ENSG00000165617/ENSG00000253729/ENSG00000182621/ENSG00000080986/ENSG00000011426/ENSG00000104320/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000135046/ENSG00000169372/ENSG00000119408/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000185630/ENSG00000143228/ENSG00000115170/ENSG00000134480/ENSG00000103479/ENSG00000172716/ENSG00000137710/ENSG00000075711/ENSG00000058091/ENSG00000198887/ENSG00000040275/ENSG00000134982/ENSG00000106462/ENSG00000111907/ENSG00000158019/ENSG00000138411/ENSG00000136997/ENSG00000113522/ENSG00000138814/ENSG00000108094/ENSG00000122641/ENSG00000143971/ENSG00000100526/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000049618/ENSG00000048392/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000175215/ENSG00000135083/ENSG00000085563/ENSG00000151491/ENSG00000080503/ENSG00000176390/ENSG00000207725/ENSG00000183580/ENSG00000156831/ENSG00000141564/ENSG00000164754",68,"proliferation",0.264705882352941,"Downregulated"
"GO:2000404","regulation of T cell migration","8/2235","41/15151",0.195121951219512,1.32272603262945,0.860745492832769,0.251184068604279,0.551155669399292,0.445525835118775,"ENSG00000259207/ENSG00000111913/ENSG00000143322/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000136141/ENSG00000114251",8,"migration",0.375,"Mixed"
"GO:0014842","regulation of skeletal muscle satellite cell proliferation","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000138685/ENSG00000096968/ENSG00000154188",3,"proliferation",0.333333333333333,"Mixed"
"GO:0021534","cell proliferation in hindbrain","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000138685/ENSG00000142599/ENSG00000164690",3,"proliferation",0.333333333333333,"Mixed"
"GO:0021924","cell proliferation in external granule layer","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000138685/ENSG00000142599/ENSG00000164690",3,"proliferation",0.333333333333333,"Mixed"
"GO:0021930","cerebellar granule cell precursor proliferation","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000138685/ENSG00000142599/ENSG00000164690",3,"proliferation",0.333333333333333,"Mixed"
"GO:0031987","locomotion involved in locomotory behavior","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000159200/ENSG00000149295/ENSG00000113369",3,"migration",0,"Downregulated"
"GO:0033079","immature T cell proliferation","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000104312/ENSG00000164690/ENSG00000115008",3,"proliferation",0.333333333333333,"Mixed"
"GO:0033080","immature T cell proliferation in thymus","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000104312/ENSG00000164690/ENSG00000115008",3,"proliferation",0.333333333333333,"Mixed"
"GO:0033689","negative regulation of osteoblast proliferation","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000186575/ENSG00000168646/ENSG00000166949",3,"proliferation",0.333333333333333,"Mixed"
"GO:2001046","positive regulation of integrin-mediated signaling pathway","3/2235","12/15151",0.25,1.69474272930649,1.00149111564235,0.25562219839381,0.551155669399292,0.445525835118775,"ENSG00000169756/ENSG00000091136/ENSG00000196569",3,"migration",0.333333333333333,"Mixed"
"GO:1905517","macrophage migration","10/2235","54/15151",0.185185185185185,1.25536498467147,0.781976967507299,0.267997510377486,0.574634218184628,0.464504683810223,"ENSG00000137801/ENSG00000136160/ENSG00000108691/ENSG00000184371/ENSG00000115310/ENSG00000149177/ENSG00000169398/ENSG00000120899/ENSG00000087245/ENSG00000147573",10,"migration",0.2,"Downregulated"
"GO:0010759","positive regulation of macrophage chemotaxis","4/2235","18/15151",0.222222222222222,1.50643798160577,0.894295545944806,0.269194049948066,0.574650529885456,0.464517869348425,"ENSG00000137801/ENSG00000184371/ENSG00000149177/ENSG00000169398",4,"migration",0.25,"Downregulated"
"GO:0035739","CD4-positive, alpha-beta T cell proliferation","4/2235","18/15151",0.222222222222222,1.50643798160577,0.894295545944806,0.269194049948066,0.574650529885456,0.464517869348425,"ENSG00000163513/ENSG00000104312/ENSG00000114423/ENSG00000081181",4,"proliferation",0,"Downregulated"
"GO:2000561","regulation of CD4-positive, alpha-beta T cell proliferation","4/2235","18/15151",0.222222222222222,1.50643798160577,0.894295545944806,0.269194049948066,0.574650529885456,0.464517869348425,"ENSG00000163513/ENSG00000104312/ENSG00000114423/ENSG00000081181",4,"proliferation",0,"Downregulated"
"GO:0044784","metaphase/anaphase transition of cell cycle","17/2235","98/15151",0.173469387755102,1.17594393462083,0.726870207862769,0.272363454027665,0.578596276899304,0.467707407860164,"ENSG00000091436/ENSG00000080986/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000143228/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000036257/ENSG00000080503/ENSG00000156831/ENSG00000164754",17,"proliferation",0.352941176470588,"Mixed"
"GO:0036119","response to platelet-derived growth factor","5/2235","24/15151",0.208333333333333,1.41228560775541,0.840830494496175,0.274396593506803,0.578596276899304,0.467707407860164,"ENSG00000259207/ENSG00000137710/ENSG00000110395/ENSG00000170962/ENSG00000197122",5,"proliferation",0.6,"Mixed"
