"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"TES_Unique","GO:0071456","cellular response to hypoxia","43/3119","156/18986",0.275641025641026,1.67788410157759,3.76927795893845,0.000298199188514441,0.00427076079182751,0.00314471158752797,"2475/205/23576/25950/4921/5743/3776/56776/5581/2034/57142/4780/2043/5468/5291/132864/84709/8614/1906/2309/10370/7291/358/3624/28996/6781/4609/10397/84890/1813/112399/3091/9520/406991/83990/57521/5366/7040/64344/6714/5770/5105/4693",43
"TES_Unique","GO:0003401","axis elongation","13/3119","29/18986",0.448275862068966,2.72874816198826,4.13058441925903,0.000307870103102794,0.00438141783153826,0.00322619226321597,"7474/5523/374/10252/2246/2099/6469/3371/10413/10253/652/6928/7040",13
"TES_Unique","GO:0060384","innervation","13/3119","29/18986",0.448275862068966,2.72874816198826,4.13058441925903,0.000307870103102794,0.00438141783153826,0.00322619226321597,"7412/9860/2043/5270/26018/1909/1906/10371/55636/23213/8829/84189/55959",13
"TES_Unique","GO:0030213","hyaluronan biosynthetic process","8/3119","13/18986",0.615384615384615,3.74597380817323,4.3910222782994,0.000309442029835768,0.00438141783153826,0.00322619226321597,"3553/4790/1950/57214/3038/1213/7040/5155",8
"TES_Unique","GO:0045986","negative regulation of smooth muscle contraction","8/3119","13/18986",0.615384615384615,3.74597380817323,4.3910222782994,0.000309442029835768,0.00438141783153826,0.00322619226321597,"5743/2982/154/9732/80005/5592/143872/136",8
"TES_Unique","GO:0070294","renal sodium ion absorption","8/3119","13/18986",0.615384615384615,3.74597380817323,4.3910222782994,0.000309442029835768,0.00438141783153826,0.00322619226321597,"27347/9943/1909/26249/1906/6446/3784/1910",8
"TES_Unique","GO:0046887","positive regulation of hormone secretion","41/3119","147/18986",0.27891156462585,1.69779255081321,3.76549131670896,0.00031120937564254,0.00439012345227088,0.00323260251837399,"1131/7447/5581/6869/84417/2641/11069/1385/3708/5468/51714/5028/6514/952/6696/114899/1601/2151/1906/6659/3624/1956/6717/1392/55638/169026/3717/90550/6934/55107/1813/9971/8600/8660/5587/3091/1588/23236/6616/2182/6845",41
"TES_Unique","GO:0050708","regulation of protein secretion","67/3119","272/18986",0.246323529411765,1.49942242045905,3.67819501811972,0.000311466222456457,0.00439012345227088,0.00323260251837399,"79971/7042/1131/7447/5581/3552/3553/2641/11069/4760/8609/26154/3667/3708/5468/6514/952/9575/2044/5530/27236/7097/7424/114899/9607/2151/2149/2150/1946/84830/6659/23607/7021/1268/4988/5071/1956/6717/8754/1392/55638/169026/5991/3717/10497/55691/90550/6934/406/55107/4544/23086/1813/9971/3479/8660/3091/4756/2775/4843/8736/6860/7040/23236/6616/7074/2182",67
"TES_Unique","GO:0010970","transport along microtubule","48/3119","180/18986",0.266666666666667,1.62325531687507,3.72494278159584,0.000320870646252062,0.00451246981072313,0.00332269045115002,"23095/5195/998/117178/200162/22920/10128/51057/79809/150737/66008/4133/55686/26146/22906/55764/4976/3064/7345/166379/27152/84709/4131/8546/84062/63971/667/9474/1780/27067/55638/320/23287/23299/57584/3799/9531/79659/118426/636/55605/7846/8100/3091/23224/1778/5874/351",48
"TES_Unique","GO:0035270","endocrine system development","39/3119","138/18986",0.282608695652174,1.72029775429695,3.76516960971441,0.000321952529960954,0.00451748707580347,0.00332638484013712,"5087/4760/1385/7474/5449/2932/3516/5156/9575/5308/2247/1909/2908/1906/6659/653/1081/5454/10370/1021/28996/673/6009/6469/1392/5991/84159/27122/406/1813/652/8854/4088/6928/3213/1000/4087/3642/190",39
"TES_Unique","GO:0001771","immunological synapse formation","9/3119","16/18986",0.5625,3.42405418403334,4.30065125349003,0.000325200743577443,0.0045528104100842,0.00335239465525842,"8440/1739/1794/4739/23607/81704/5551/3958/4478",9
"TES_Unique","GO:0030032","lamellipodium assembly","24/3119","72/18986",0.333333333333333,2.02906914609383,3.8786866049637,0.000330299785893128,0.00461382884778966,0.00339732468001476,"2475/998/1901/8440/10787/10152/4690/64805/5290/9353/5295/2241/55604/5879/26053/3688/7414/51196/3983/5800/221178/10810/1012/9459",24
"TES_Unique","GO:0003279","cardiac septum development","33/3119","111/18986",0.297297297297297,1.80971031948909,3.79326567147744,0.000331479141767453,0.00461612280914272,0.0033990138045525,"4853/2702/7042/90/129446/8828/5915/7048/7474/6092/6091/9353/3516/287/11174/3340/6659/653/639/10370/8701/10512/8321/55636/23414/8829/25831/60485/652/4091/163/4092/182",33
"TES_Unique","GO:0070482","response to oxygen levels","84/3119","358/18986",0.23463687150838,1.42828330954091,3.62706322428661,0.000331945909870937,0.00461612280914272,0.0033990138045525,"2475/6513/205/23576/25950/7412/4921/5743/3776/7042/56776/6868/2355/5581/2034/57142/3552/7852/9839/4929/1803/4780/2043/3708/859/10533/5468/5291/5352/132864/952/6649/84709/1909/7097/2982/7424/8614/1906/6659/2309/3066/10370/6648/7291/358/3624/857/28996/6781/2185/5885/4609/10397/7010/6387/84890/3778/355/9124/847/2977/472/1813/3709/112399/3091/7057/4088/4843/9520/406991/83990/1636/57521/5366/7040/64344/6714/5770/5105/4151/2033/4693",84
"TES_Unique","GO:0032570","response to progesterone","17/3119","44/18986",0.386363636363636,2.35187560115422,3.98029929111952,0.00034306500239459,0.00475317490699406,0.00349993009118528,"7042/8648/51542/6869/952/2560/7097/55809/857/10499/10413/5732/7337/7057/3480/7040/6714",17
"TES_Unique","GO:0019229","regulation of vasoconstriction","23/3119","68/18986",0.338235294117647,2.05890839824227,3.87829478059733,0.000343327240473086,0.00475317490699406,0.00349993009118528,"2702/5743/6869/3269/3680/185/952/2149/147/1906/1956/9732/857/6916/80005/3688/120/4544/143872/3356/406991/1636/146",23
"TES_Unique","GO:0034767","positive regulation of monoatomic ion transmembrane transport","43/3119","157/18986",0.273885350318471,1.66719694169493,3.72182391908833,0.000346409787927829,0.00478521724787223,0.00352352399530745,"5174/1520/9722/6375/6000/805/3973/27347/6769/3064/57620/5311/6622/5530/287/1909/2149/1812/1906/9465/387129/2631/6717/10142/857/3757/5533/4986/444/288/3784/931/7225/196527/9472/57214/81671/406991/3759/7114/1756/9843/2258",43
"TES_Unique","GO:0051651","maintenance of location in cell","57/3119","224/18986",0.254464285714286,1.54897689277699,3.66441021701247,0.000353774910124989,0.00487614533203248,0.00359047754616838,"55187/6375/356/259266/5788/375189/6546/5581/805/3973/6672/3708/23007/3064/5311/6622/287/817/2247/5144/3074/2149/1729/1812/9474/23345/387129/6717/10142/857/2185/4067/55636/444/56704/57584/288/51196/7405/1813/6653/84959/3709/5318/3356/5587/9472/6263/81488/57214/406922/7040/2280/23236/5332/7114/1756",57
"TES_Unique","GO:0090279","regulation of calcium ion import","18/3119","48/18986",0.375,2.28270278935556,3.94498338989844,0.000357392756908771,0.00491513659059966,0.00361918818312635,"2641/859/1499/5311/5530/1950/2534/5533/6781/1392/6387/931/6588/3958/1636/5621/5155/8573",18
"TES_Unique","GO:0051051","negative regulation of transport","105/3119","467/18986",0.224839400428266,1.36864407070569,3.5762058128838,0.000359144529378297,0.004928348938385,0.00362891690014055,"5999/5743/7447/5581/805/150684/8291/3553/406915/22925/27347/130507/91404/3685/8609/23704/5270/3667/55022/6672/51719/859/9943/2042/50852/5359/5028/7881/9711/6622/5530/4790/1950/817/27236/7097/9607/4131/2149/2150/79772/84830/1906/51715/1268/9474/2697/5167/4988/5071/5879/387129/3624/2887/948/6717/857/673/3757/6469/5533/6781/2185/3084/4986/6386/1392/5569/2171/2669/284/100126316/301/55691/5592/288/5728/3784/8301/4544/8898/6588/1813/5908/3356/9882/8660/29091/5587/3958/7057/302/4947/4756/2775/1636/406922/6860/7040/10079/9992/11252/2824/2182/2564",105
"TES_Unique","GO:0055123","digestive system development","41/3119","148/18986",0.277027027027027,1.68632097952393,3.716261903627,0.000363171501749715,0.00497265594703456,0.00366154171110528,"79971/7042/3142/51057/57669/5915/1499/7474/2049/8626/5156/3576/56034/25836/25803/639/56913/10551/4852/2737/1956/6469/2131/5125/3784/10413/688/1910/60485/51339/3091/8854/4088/2300/388364/6928/4087/7040/9139/6714/7547",41
"TES_Unique","GO:0045907","positive regulation of vasoconstriction","14/3119","33/18986",0.424242424242424,2.58245164048306,4.03379675985869,0.000366751956391991,0.00501066817614497,0.00368953145419275,"2702/5743/6869/3269/952/2149/1956/857/6916/120/3356/406991/1636/146",14
"TES_Unique","GO:0032878","regulation of establishment or maintenance of cell polarity","12/3119","26/18986",0.461538461538462,2.80948035612992,4.09342612952367,0.000376337517348183,0.00513037797172688,0.0037776779928674,"27/51057/9750/10565/51571/81704/23189/7010/57698/5908/1003/6093",12
"TES_Unique","GO:0090288","negative regulation of cellular response to growth factor stimulus","39/3119","139/18986",0.280575539568345,1.70792151146028,3.71395785726998,0.000377648090516068,0.00513700350199804,0.00378255660415772,"64388/51232/5468/7474/5291/9353/10563/2247/10252/81792/57556/81848/168667/8321/57154/857/28996/23213/63978/406987/22943/3087/5654/6653/406892/23592/23111/406948/10253/7057/2200/4091/50964/64750/4092/55959/5770/8573/10251",39
"TES_Unique","GO:1903038","negative regulation of leukocyte cell-cell adhesion","42/3119","153/18986",0.274509803921569,1.67099812031257,3.69464608447161,0.000382720498380762,0.00519465948782603,0.00382501073717088,"79679/387597/6375/7292/3142/9655/92196/1493/868/53833/1739/8654/3558/23240/56477/3659/84830/9750/383/2737/6469/55824/29126/80380/3456/407035/301/9314/6387/9231/5074/652/3958/384/865/406991/5771/4092/7040/5621/861/407007",42
"TES_Unique","GO:0046879","hormone secretion","76/3119","319/18986",0.238244514106583,1.45024377839935,3.59560002986072,0.000384574820744565,0.00520848072443183,0.00383518780046868,"387597/1131/7447/5581/6869/84417/3553/2641/11069/4760/8609/1385/26154/3667/3708/5468/185/51714/5028/6514/952/886/9575/2044/6696/5530/114899/1601/9607/2151/2150/1946/1906/6659/7021/1081/1268/2697/5071/358/3624/1956/6717/4986/4067/55636/1392/55638/169026/5991/3717/301/90550/6934/55088/3784/406/55107/4544/1813/399979/9971/8600/8660/5587/3091/1588/2775/4843/6928/4087/23236/6616/7074/2182/6845",76
"TES_Unique","GO:0030509","BMP signaling pathway","46/3119","172/18986",0.267441860465116,1.6279740823311,3.66801371459468,0.00039391453155206,0.0053061653341048,0.00390711641902994,"4774/4853/64388/51232/27302/92/90/5468/7474/11167/3516/3791/658/4086/56884/10468/285704/3096/222663/860/7021/653/168667/8321/57154/857/28996/23213/2131/22943/5654/6653/406892/23592/23111/652/2200/4091/4756/1003/50964/406991/64750/4087/4092/8239",46
"TES_Unique","GO:0033135","regulation of peptidyl-serine phosphorylation","25/3119","77/18986",0.324675324675325,1.9763660513901,3.8061800566122,0.000395406001244638,0.0053061653341048,0.00390711641902994,"1647/5743/2641/4690/5217/6622/5144/154043/1956/10142/857/673/8767/3456/79109/22943/5728/22876/85456/29110/10253/57521/4092/351/1756",25
"TES_Unique","GO:0046425","regulation of receptor signaling pathway via JAK-STAT","25/3119","77/18986",0.324675324675325,1.9763660513901,3.8061800566122,0.000395406001244638,0.0053061653341048,0.00390711641902994,"1600/1647/5788/4760/2066/54940/1950/5618/3575/2149/3578/5617/857/2185/3717/5789/3456/22876/55801/8835/10464/51379/5771/84444/2033",25
"TES_Unique","GO:0030038","contractile actin filament bundle assembly","33/3119","112/18986",0.294642857142857,1.79355219163651,3.73437656222103,0.000396897760143313,0.0053061653341048,0.00390711641902994,"2475/55160/998/1901/6869/23332/9839/23671/8452/90102/3693/5217/22998/5734/5295/55604/1490/5879/4233/673/10395/2185/8829/9124/10580/84952/7168/4088/406991/6093/6714/395/154796",33
"TES_Unique","GO:0030316","osteoclast differentiation","33/3119","112/18986",0.294642857142857,1.79355219163651,3.73437656222103,0.000396897760143313,0.0053061653341048,0.00390711641902994,"2475/1435/4853/50604/2355/1385/3635/1499/4057/4286/27086/5530/55294/5295/9607/814/4739/135228/28962/10234/7071/8840/7189/9846/84959/8600/2200/302/3658/79705/57521/7040/6714",33
"TES_Unique","GO:0043149","stress fiber assembly","33/3119","112/18986",0.294642857142857,1.79355219163651,3.73437656222103,0.000396897760143313,0.0053061653341048,0.00390711641902994,"2475/55160/998/1901/6869/23332/9839/23671/8452/90102/3693/5217/22998/5734/5295/55604/1490/5879/4233/673/10395/2185/8829/9124/10580/84952/7168/4088/406991/6093/6714/395/154796",33
"TES_Unique","GO:0032409","regulation of transporter activity","57/3119","225/18986",0.253333333333333,1.54209255103131,3.6266219368357,0.000399268199693885,0.00532642587600193,0.00392203496960656,"10768/5174/1520/9722/149111/1131/805/785/27347/23704/51719/859/6769/9943/7871/7881/22871/2257/3064/57620/5311/6622/287/817/1909/1906/9465/6446/7402/4988/2631/6717/10142/857/444/1392/56704/2669/100126316/1612/5774/3688/288/3784/79026/7225/6588/1813/2259/9472/81671/406922/2280/9992/7114/1756/2258",57
"TES_Unique","GO:0042552","myelination","43/3119","158/18986",0.272151898734177,1.65664506231712,3.67470693364745,0.000401475386041649,0.00534442661333221,0.00393528954649012,"2475/10100/23114/23175/6654/7852/4664/5915/152189/4336/1499/1739/287/7368/7097/3074/256987/79628/3400/5454/57211/9444/84668/5803/5764/10397/4915/56288/118738/5728/81846/55331/1075/8898/6334/10810/23405/5376/4155/7040/9334/9215/2824",43
"TES_Unique","GO:0010799","regulation of peptidyl-threonine phosphorylation","15/3119","37/18986",0.405405405405405,2.46778679930331,3.9621988619055,0.000412861501492337,0.00547261096658991,0.004029676200456,"805/200734/2641/51719/1950/8767/56288/85456/406948/10253/161742/57214/57521/4092/351",15
"TES_Unique","GO:0021955","central nervous system neuron axonogenesis","15/3119","37/18986",0.405405405405405,2.46778679930331,3.9621988619055,0.000412861501492337,0.00547261096658991,0.004029676200456,"4929/2043/2049/9353/8929/64283/91584/4781/5728/9201/23077/51199/1009/2909/9334",15
"TES_Unique","GO:0048678","response to axon injury","27/3119","86/18986",0.313953488372093,1.91110000969303,3.75448135591786,0.000433261961948792,0.00573083232046916,0.00421981367789213,"9860/3776/2043/2596/64805/6696/2247/4131/9315/1495/1809/6648/5764/673/4067/3717/9314/3371/983/22876/1813/4756/3480/23767/83999/4693/407007",27
"TES_Unique","GO:1904018","positive regulation of vasculature development","50/3119","192/18986",0.260416666666667,1.58521027038581,3.61342062960743,0.000446128784384236,0.00588852187863092,0.00433592605340433,"23576/10352/10000/388/57142/3552/3553/7852/4780/7048/7474/3791/3576/306/2247/2549/4086/9037/51752/2246/407029/23328/7291/3696/358/168667/28996/2185/92140/407035/7010/9314/3688/8829/6387/8038/2113/8091/1215/5587/3091/7057/1003/6774/406991/84034/147372/7040/7052/861",50
"TES_Unique","GO:2000114","regulation of establishment of cell polarity","11/3119","23/18986",0.478260869565217,2.91127312265637,4.0662935283489,0.000451488081090638,0.00594666119491475,0.00437873607965506,"27/51057/9750/10565/51571/81704/23189/57698/5908/1003/6093",11
"TES_Unique","GO:0021885","forebrain cell migration","22/3119","65/18986",0.338461538461538,2.06028559449528,3.79640969366891,0.000453191855365855,0.00595650898508287,0.00438598735439573,"1600/57142/7852/285025/1499/6091/64805/9353/1812/114327/5454/2737/4967/1956/3912/84750/6387/10718/1813/23224/170302/2258",22
"TES_Unique","GO:0071692","protein localization to extracellular region","88/3119","382/18986",0.230366492146597,1.40228862452558,3.52153367335365,0.000460344648670767,0.0060377834973029,0.00444583264023757,"79971/387597/7042/1131/7447/4052/5581/3552/3553/2641/11069/4760/8609/26154/7857/3667/3708/5468/51714/6514/952/80157/9575/2044/5530/27236/7097/7424/114899/9607/2151/2149/2150/153339/1946/2201/84830/6659/23607/7021/1268/4988/5071/1956/6717/8754/1392/55638/169026/5991/3717/10497/5125/55691/5551/90550/6934/55088/406/55107/4544/23086/1813/399979/9498/9971/3479/145173/1910/8660/4253/3091/2200/5873/4756/2775/79613/4843/6928/8736/64693/6860/4087/7040/23236/6616/7074/2182",88
"TES_Unique","GO:0003151","outflow tract morphogenesis","26/3119","82/18986",0.317073170731707,1.93009016335755,3.74214576657156,0.000462710470233201,0.00605606350746395,0.00445929285554244,"998/2702/7042/8828/5915/7048/1499/6092/6091/3516/5308/1909/25836/4208/1906/10370/7291/10512/8321/23414/8829/144165/652/3091/4091/182",26
"TES_Unique","GO:0045137","development of primary sexual characteristics","60/3119","241/18986",0.24896265560166,1.51548732903274,3.57066717165275,0.00046496414056576,0.00607280208747314,0.0044716180615372,"431707/7812/11085/259266/7042/51742/8648/3973/3552/92/7474/6092/8743/9353/5156/3791/658/132625/10409/10468/10184/22836/2241/3295/1495/23607/1081/2309/2697/10370/2099/3624/7784/83943/2515/23414/23639/84159/8879/2674/81930/472/4254/675/22862/1602/7337/1588/49855/83990/1636/6714/8204/10549/7543/9468/190/367/56159/10046",60
"TES_Unique","GO:0019098","reproductive behavior","17/3119","45/18986",0.377777777777778,2.29961169890634,3.86975967073245,0.000467742984894296,0.00608168626866204,0.0044781597970481,"8648/6869/92/5270/7068/5028/3074/2908/1812/1268/3066/4986/5728/1910/5266/351/7543",17
"TES_Unique","GO:0061001","regulation of dendritic spine morphogenesis","17/3119","45/18986",0.377777777777778,2.29961169890634,3.86975967073245,0.000467742984894296,0.00608168626866204,0.0044781597970481,"1942/26052/10152/2043/25791/170506/22871/10611/84062/27067/5789/4076/8499/26037/7337/26115/7074",17
"TES_Unique","GO:0046660","female sex differentiation","35/3119","122/18986",0.286885245901639,1.74633000278568,3.66656593741678,0.000468572938837524,0.00608168626866204,0.0044781597970481,"431707/3973/10461/7474/6092/8626/9353/5156/3791/658/132625/10468/10184/1495/1081/2309/2099/3624/7784/83943/55636/23414/84159/8879/472/4254/675/1602/7337/1588/49855/6714/8204/7543/9468",35
