"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","pathway_category","target_group"
"GO:2000351","regulation of endothelial cell apoptotic process","9/1739","51/15151",0.176470588235294,1.53749619456753,1.3844629669269,0.124541117285292,0.36000301414161,0.288520679942073,"ENSG00000137801/ENSG00000259207/ENSG00000112902/ENSG00000177119/ENSG00000128052/ENSG00000171951/ENSG00000108691/ENSG00000154188/ENSG00000106366",9,"apoptosis","Shared"
"GO:0060561","apoptotic process involved in morphogenesis","5/1739","24/15151",0.208333333333333,1.81509967414223,1.43896182337917,0.133103660557479,0.378751339018624,0.303546330363886,"ENSG00000142871/ENSG00000125618/ENSG00000109846/ENSG00000092969/ENSG00000275410",5,"apoptosis","Shared"
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","5/1739","24/15151",0.208333333333333,1.81509967414223,1.43896182337917,0.133103660557479,0.378751339018624,0.303546330363886,"ENSG00000092421/ENSG00000151388/ENSG00000051382/ENSG00000183287/ENSG00000168811",5,"proliferation","Shared"
"GO:0072678","T cell migration","10/1739","59/15151",0.169491525423729,1.4766912603191,1.32098879013558,0.133587603641801,0.379557367583163,0.304192313592799,"ENSG00000259207/ENSG00000111913/ENSG00000127955/ENSG00000143322/ENSG00000108691/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000136141/ENSG00000114251",10,"migration","Shared"
"GO:2000179","positive regulation of neural precursor cell proliferation","10/1739","59/15151",0.169491525423729,1.4766912603191,1.32098879013558,0.133587603641801,0.379557367583163,0.304192313592799,"ENSG00000038427/ENSG00000172201/ENSG00000150630/ENSG00000064309/ENSG00000149295/ENSG00000138685/ENSG00000004487/ENSG00000173404/ENSG00000164690/ENSG00000106571",10,"proliferation","Shared"
"GO:0010759","positive regulation of macrophage chemotaxis","4/1739","18/15151",0.222222222222222,1.93610631908504,1.43089658922163,0.1436885220495,0.399064451350397,0.319826063453559,"ENSG00000137801/ENSG00000184371/ENSG00000149177/ENSG00000169398",4,"migration","Shared"
"GO:0043523","regulation of neuron apoptotic process","32/1739","231/15151",0.138528138528139,1.20692341968938,1.14114428742808,0.150010845017742,0.406270382882217,0.325601182503975,"ENSG00000106278/ENSG00000099250/ENSG00000128052/ENSG00000107984/ENSG00000157240/ENSG00000109654/ENSG00000138685/ENSG00000134259/ENSG00000108691/ENSG00000081189/ENSG00000064393/ENSG00000096968/ENSG00000154188/ENSG00000181104/ENSG00000158828/ENSG00000140557/ENSG00000145715/ENSG00000164830/ENSG00000132821/ENSG00000092969/ENSG00000001084/ENSG00000149311/ENSG00000120899/ENSG00000171552/ENSG00000154153/ENSG00000277586/ENSG00000082701/ENSG00000102468/ENSG00000142273/ENSG00000137275/ENSG00000135250/ENSG00000165806",32,"apoptosis","Shared"
"GO:0014842","regulation of skeletal muscle satellite cell proliferation","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000138685/ENSG00000096968/ENSG00000154188",3,"proliferation","Shared"
"GO:0021534","cell proliferation in hindbrain","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000138685/ENSG00000142599/ENSG00000164690",3,"proliferation","Shared"
"GO:0021924","cell proliferation in external granule layer","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000138685/ENSG00000142599/ENSG00000164690",3,"proliferation","Shared"
"GO:0021930","cerebellar granule cell precursor proliferation","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000138685/ENSG00000142599/ENSG00000164690",3,"proliferation","Shared"
"GO:0033079","immature T cell proliferation","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000104312/ENSG00000164690/ENSG00000115008",3,"proliferation","Shared"
"GO:0033080","immature T cell proliferation in thymus","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000104312/ENSG00000164690/ENSG00000115008",3,"proliferation","Shared"
"GO:0040015","negative regulation of multicellular organism growth","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000113739/ENSG00000108557/ENSG00000043591",3,"proliferation","Shared"
"GO:1903377","negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000157240/ENSG00000138685/ENSG00000158828",3,"apoptosis","Shared"
"GO:2000288","positive regulation of myoblast proliferation","3/1739","12/15151",0.25,2.17811960897067,1.47007925182666,0.151219160372121,0.406270382882217,0.325601182503975,"ENSG00000140285/ENSG00000134138/ENSG00000145794",3,"proliferation","Shared"
"GO:0051450","myoblast proliferation","5/1739","25/15151",0.2,1.74249568717654,1.33786171753316,0.151581670877979,0.406270382882217,0.325601182503975,"ENSG00000140285/ENSG00000134138/ENSG00000180357/ENSG00000145794/ENSG00000207935",5,"proliferation","Shared"
"GO:2000108","positive regulation of leukocyte apoptotic process","5/1739","25/15151",0.2,1.74249568717654,1.33786171753316,0.151581670877979,0.406270382882217,0.325601182503975,"ENSG00000135046/ENSG00000081189/ENSG00000051382/ENSG00000109756/ENSG00000114251",5,"apoptosis","Shared"
"GO:0033209","tumor necrosis factor-mediated signaling pathway","16/1739","106/15151",0.150943396226415,1.31509108466154,1.17220153794823,0.153814545999549,0.410294817573158,0.328826523925578,"ENSG00000130402/ENSG00000096968/ENSG00000026103/ENSG00000207971/ENSG00000012504/ENSG00000205542/ENSG00000164251/ENSG00000169756/ENSG00000127863/ENSG00000182197/ENSG00000035681/ENSG00000125726/ENSG00000120899/ENSG00000092871/ENSG00000204397/ENSG00000137275",16,"apoptosis","Shared"
"GO:0032640","tumor necrosis factor production","21/1739","146/15151",0.143835616438356,1.25316470653107,1.10680451987459,0.163703214517531,0.432024204266265,0.3462413154055,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000198833/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000114251/ENSG00000189403/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",21,"apoptosis","Shared"
"GO:0032680","regulation of tumor necrosis factor production","21/1739","146/15151",0.143835616438356,1.25316470653107,1.10680451987459,0.163703214517531,0.432024204266265,0.3462413154055,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000198833/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000114251/ENSG00000189403/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",21,"apoptosis","Shared"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","14/1739","92/15151",0.152173913043478,1.32581193589519,1.12868349008468,0.166092220186915,0.433995945902035,0.347821547278777,"ENSG00000091436/ENSG00000080986/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000080503/ENSG00000156831",14,"proliferation","Shared"
"GO:0036480","neuron intrinsic apoptotic signaling pathway in response to oxidative stress","4/1739","19/15151",0.210526315789474,1.83420598650162,1.31012058769627,0.166434778607466,0.433995945902035,0.347821547278777,"ENSG00000197442/ENSG00000157240/ENSG00000138685/ENSG00000158828",4,"apoptosis","Shared"
"GO:0045930","negative regulation of mitotic cell cycle","31/1739","226/15151",0.13716814159292,1.19507447571842,1.06391475772064,0.168082827039507,0.437678733649454,0.350773079302755,"ENSG00000166483/ENSG00000091436/ENSG00000080986/ENSG00000104320/ENSG00000118762/ENSG00000146648/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000141198/ENSG00000169372/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000115170/ENSG00000172716/ENSG00000075711/ENSG00000040275/ENSG00000134982/ENSG00000106462/ENSG00000175662/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000070159/ENSG00000166164/ENSG00000175215/ENSG00000176390/ENSG00000112406",31,"proliferation","Shared"
"GO:0097194","execution phase of apoptosis","12/1739","77/15151",0.155844155844156,1.35778884715055,1.1333583299626,0.168349213549098,0.437827647361101,0.350892424651681,"ENSG00000206579/ENSG00000136244/ENSG00000171044/ENSG00000078098/ENSG00000180370/ENSG00000171552/ENSG00000120868/ENSG00000092871/ENSG00000164741/ENSG00000102468/ENSG00000137275/ENSG00000165806",12,"apoptosis","Shared"
"GO:0010659","cardiac muscle cell apoptotic process","7/1739","40/15151",0.175,1.52468372627947,1.19643834149308,0.168757325480918,0.437827647361101,0.350892424651681,"ENSG00000145349/ENSG00000197442/ENSG00000125618/ENSG00000096968/ENSG00000162909/ENSG00000120868/ENSG00000141646",7,"apoptosis","Shared"
"GO:0010758","regulation of macrophage chemotaxis","5/1739","26/15151",0.192307692307692,1.67547662228513,1.24124822481513,0.171057558675413,0.437990005950599,0.351022545258444,"ENSG00000137801/ENSG00000184371/ENSG00000149177/ENSG00000169398/ENSG00000120899",5,"migration","Shared"
"GO:0044346","fibroblast apoptotic process","5/1739","26/15151",0.192307692307692,1.67547662228513,1.24124822481513,0.171057558675413,0.437990005950599,0.351022545258444,"ENSG00000164543/ENSG00000136997/ENSG00000019485/ENSG00000153774/ENSG00000165806",5,"apoptosis","Shared"
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","5/1739","26/15151",0.192307692307692,1.67547662228513,1.24124822481513,0.171057558675413,0.437990005950599,0.351022545258444,"ENSG00000171552/ENSG00000092871/ENSG00000207725/ENSG00000082701/ENSG00000106366",5,"apoptosis","Shared"
"GO:0033687","osteoblast proliferation","6/1739","33/15151",0.181818181818182,1.58408698834231,1.20947436006526,0.171058486638443,0.437990005950599,0.351022545258444,"ENSG00000259207/ENSG00000142871/ENSG00000186575/ENSG00000166949/ENSG00000140443/ENSG00000138448",6,"proliferation","Shared"
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","6/1739","33/15151",0.181818181818182,1.58408698834231,1.20947436006526,0.171058486638443,0.437990005950599,0.351022545258444,"ENSG00000137801/ENSG00000137573/ENSG00000138685/ENSG00000124813/ENSG00000156642/ENSG00000114251",6,"proliferation","Shared"
"GO:0043276","anoikis","6/1739","33/15151",0.181818181818182,1.58408698834231,1.20947436006526,0.171058486638443,0.437990005950599,0.351022545258444,"ENSG00000105974/ENSG00000169398/ENSG00000171552/ENSG00000196781/ENSG00000019549/ENSG00000035664",6,"apoptosis","Shared"
"GO:0002523","leukocyte migration involved in inflammatory response","3/1739","13/15151",0.230769230769231,2.01057194674216,1.31254438640759,0.18070887890443,0.453892066801123,0.363767086911833,"ENSG00000115310/ENSG00000166086/ENSG00000147573",3,"migration","Shared"
"GO:0036462","TRAIL-activated apoptotic signaling pathway","3/1739","13/15151",0.230769230769231,2.01057194674216,1.31254438640759,0.18070887890443,0.453892066801123,0.363767086911833,"ENSG00000162772/ENSG00000207725/ENSG00000121858",3,"apoptosis","Shared"
"GO:0038180","nerve growth factor signaling pathway","3/1739","13/15151",0.230769230769231,2.01057194674216,1.31254438640759,0.18070887890443,0.453892066801123,0.363767086911833,"ENSG00000134259/ENSG00000107263/ENSG00000109756",3,"proliferation","Shared"
"GO:0050930","induction of positive chemotaxis","3/1739","13/15151",0.230769230769231,2.01057194674216,1.31254438640759,0.18070887890443,0.453892066801123,0.363767086911833,"ENSG00000150630/ENSG00000171951/ENSG00000169429",3,"migration","Shared"
"GO:0051547","regulation of keratinocyte migration","3/1739","13/15151",0.230769230769231,2.01057194674216,1.31254438640759,0.18070887890443,0.453892066801123,0.363767086911833,"ENSG00000140285/ENSG00000168615/ENSG00000166974",3,"migration","Shared"
"GO:1902337","regulation of apoptotic process involved in morphogenesis","3/1739","13/15151",0.230769230769231,2.01057194674216,1.31254438640759,0.18070887890443,0.453892066801123,0.363767086911833,"ENSG00000125618/ENSG00000092969/ENSG00000275410",3,"apoptosis","Shared"
"GO:1904748","regulation of apoptotic process involved in development","3/1739","13/15151",0.230769230769231,2.01057194674216,1.31254438640759,0.18070887890443,0.453892066801123,0.363767086911833,"ENSG00000125618/ENSG00000092969/ENSG00000275410",3,"apoptosis","Shared"
"GO:0072676","lymphocyte migration","13/1739","86/15151",0.151162790697674,1.31700255426134,1.06154095505829,0.183435152406889,0.459519229473151,0.368276918042412,"ENSG00000259207/ENSG00000111913/ENSG00000127955/ENSG00000143322/ENSG00000108691/ENSG00000172939/ENSG00000137845/ENSG00000156234/ENSG00000182197/ENSG00000120899/ENSG00000138135/ENSG00000136141/ENSG00000114251",13,"migration","Shared"
"GO:0010662","regulation of striated muscle cell apoptotic process","7/1739","41/15151",0.170731707317073,1.48749631832144,1.12548671070686,0.184717078787604,0.462322322470607,0.370523427837601,"ENSG00000145349/ENSG00000197442/ENSG00000125618/ENSG00000096968/ENSG00000162909/ENSG00000141646/ENSG00000151929",7,"apoptosis","Shared"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","14/1739","94/15151",0.148936170212766,1.29760317130168,1.04217725684804,0.186578957964419,0.466570739308116,0.373928277426314,"ENSG00000091436/ENSG00000080986/ENSG00000119408/ENSG00000152253/ENSG00000117724/ENSG00000040275/ENSG00000134982/ENSG00000138411/ENSG00000149311/ENSG00000049618/ENSG00000117713/ENSG00000166164/ENSG00000080503/ENSG00000156831",14,"proliferation","Shared"
"GO:0071706","tumor necrosis factor superfamily cytokine production","21/1739","149/15151",0.140939597315436,1.22793320237273,1.00678208946914,0.187817019492948,0.469001046989106,0.375876022298005,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000198833/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000114251/ENSG00000189403/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",21,"apoptosis","Shared"
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","21/1739","149/15151",0.140939597315436,1.22793320237273,1.00678208946914,0.187817019492948,0.469001046989106,0.375876022298005,"ENSG00000137801/ENSG00000181722/ENSG00000136244/ENSG00000104312/ENSG00000114861/ENSG00000096968/ENSG00000154188/ENSG00000198833/ENSG00000207971/ENSG00000012504/ENSG00000149177/ENSG00000154589/ENSG00000168610/ENSG00000135218/ENSG00000114251/ENSG00000189403/ENSG00000207935/ENSG00000115008/ENSG00000137275/ENSG00000216192/ENSG00000081237",21,"apoptosis","Shared"
"GO:0043524","negative regulation of neuron apoptotic process","22/1739","157/15151",0.140127388535032,1.22085685088802,1.00163913253429,0.188354616856131,0.469001046989106,0.375876022298005,"ENSG00000106278/ENSG00000099250/ENSG00000128052/ENSG00000157240/ENSG00000138685/ENSG00000134259/ENSG00000108691/ENSG00000081189/ENSG00000064393/ENSG00000096968/ENSG00000154188/ENSG00000181104/ENSG00000158828/ENSG00000145715/ENSG00000164830/ENSG00000132821/ENSG00000001084/ENSG00000120899/ENSG00000171552/ENSG00000154153/ENSG00000277586/ENSG00000142273",22,"apoptosis","Shared"
"GO:0010574","regulation of vascular endothelial growth factor production","6/1739","34/15151",0.176470588235294,1.53749619456753,1.12977349260194,0.188926258202909,0.469001046989106,0.375876022298005,"ENSG00000136244/ENSG00000137573/ENSG00000168610/ENSG00000183287/ENSG00000170425/ENSG00000115008",6,"proliferation","Shared"
"GO:0048147","negative regulation of fibroblast proliferation","6/1739","34/15151",0.176470588235294,1.53749619456753,1.12977349260194,0.188926258202909,0.469001046989106,0.375876022298005,"ENSG00000105974/ENSG00000177425/ENSG00000276644/ENSG00000136997/ENSG00000134371/ENSG00000159256",6,"proliferation","Shared"
"GO:1901991","negative regulation of mitotic cell cycle phase transition","25/1739","181/15151",0.138121546961326,1.20338099943131,0.991169887725113,0.189020704185777,0.469001046989106,0.375876022298005,"ENSG00000166483/ENSG00000080986/ENSG00000104320/ENSG00000118762/ENSG00000145632/ENSG00000022267/ENSG00000170312/ENSG00000140534/ENSG00000169372/ENSG00000108691/ENSG00000152253/ENSG00000117724/ENSG00000115170/ENSG00000172716/ENSG00000075711/ENSG00000040275/ENSG00000134982/ENSG00000106462/ENSG00000143971/ENSG00000149311/ENSG00000101773/ENSG00000134371/ENSG00000166164/ENSG00000175215/ENSG00000176390",25,"proliferation","Shared"
