"pathway","description","pval","padj","log2err","ES","NES","size","leadingEdge"
"GO:0044242","cellular lipid catabolic process",0.847537993920973,1,0.00951158798328344,0.22540864297794,0.841636154343755,206,"ENPP2;PCK1;NUDT8;CYP26A1;NEU4;PLIN5;ALDH3B2;CYP26B1;CYP4F12;PLA2G4F;ECH1;SMPD3;PLPP1;GPIHBP1;GDPD1;SMPDL3B;GPCPD1;HEXB;BCO1;NEU3;GDE1;NUDT7;ABHD3;PLCG2;CYP26C1;NUDT19;APOA5;ETFDH;PIK3CG;PLA2G10;PPARA;CYP2W1;ACAA2;ABHD5;PLPP2"
"GO:0044272","sulfur compound biosynthetic process",0.0573440643863179,0.448583573289456,0.134646973904378,-0.290039045705225,-1.22143021967403,165,"CHAC1;DLD;MRI1;SLC19A3;PDK1;DSEL;BHMT;B4GAT1;SLC7A11;ELOVL6;ACACB;ST3GAL1;ANGPT1;GSTP1;ST3GAL6;BHMT2;ACSS1;PDK4;UST;APIP;CBR4;GSTM1;AKR1A1;MAT2A;PPCS;PAPSS1;DLAT;DSE;MTAP;CHSY1;ACSL6;GGT6;HACD1;HACD2;PDK3;THTPA;HS3ST3A1;ST3GAL4;CHST11;FASN;PDHX"
"GO:0044273","sulfur compound catabolic process",0.38654829972916,0.811364455861494,0.0245401234820697,0.351771090301547,1.0479058214183,41,"NUDT8;DPEP2;FMO1;AGXT;HEXB;NUDT7;CSAD;NUDT19"
"GO:0044314","protein K27-linked ubiquitination",0.103574033552152,0.54644908461862,0.0684357744975362,-0.561551642990682,-1.38566285616065,12,"UBE2T;WSB1;UBE2D4;RNF126;UBE2S;UBR4"
"GO:0044319","wound healing, spreading of cells",0.105913503971756,0.551735559813852,0.0747093797274478,-0.392709023252783,-1.29082660466951,39,"CCN1;ITGB3;AJUBA;COL5A1;MIR221;CD151;FERMT2;PHLDB2"
"GO:0044320","cellular response to leptin stimulus",0.534676354029062,0.887973834988182,0.0208510766396599,0.390286926117943,0.951942882443785,16,"GCK;INHBB;FGF23"
"GO:0044321","response to leptin",0.7877914592612,0.994740331166578,0.0220037088086317,-0.281121557408236,-0.789021996515507,20,"EDN1;CCNA2"
"GO:0044331","cell-cell adhesion mediated by cadherin",0.332681312067409,0.781133601390707,0.0270823998852187,0.364903041402242,1.0870251475494,41,"RGCC;CDH3;CDHR3;CDH1;SERPINF2;EPCAM;AFDN;BHLHA15;PTPRU;CDH22;CDH24"
"GO:0044342","type B pancreatic cell proliferation",0.36654033567948,0.79692171233328,0.0364642487003225,-0.350671794858783,-1.05416316966916,26,"IGFBP5;IGFBP3;DACH1;SFRP1;NKX6-1"
"GO:0044344","cellular response to fibroblast growth factor stimulus",0.846584099081103,1,0.0278270813660263,-0.21477963616866,-0.846996664824168,103,"CCN2;THBS1;FAM20C;SHCBP1;NDNF;CCL2"
"GO:0044346","fibroblast apoptotic process",0.118299945858148,0.56881340222494,0.0675291436315801,-0.434752310074149,-1.30691968937312,26,"MIR181B1;STK17A;SFRP1;BTG1;BBC3;PRDM11;MYC;XRCC2"
"GO:0044351","macropinocytosis",0.680066603235014,0.954451070083834,0.0228036571850969,-0.354378131718037,-0.831643113162823,10,"DOCK2;SNX33"
"GO:0044380","protein localization to cytoskeleton",0.0352230795035223,0.371431823934255,0.140389202001749,-0.383575980724288,-1.40043604167147,66,"MID1;TTK;AURKA;SPAG5;FAM83D;BICD1;FILIP1L;KIF20B;NUDCD3;CEP350;CEP78;HTR2A;APC;CEP131;MAPRE2;HNRNPU;CCDC14;UBXN2B;STIL;CEP250;NUMA1;CTTNBP2NL"
"GO:0044403","biological process involved in symbiotic interaction",0.165392633773454,0.635152401559828,0.0924960508813,-0.247620787273663,-1.09583110176753,266,"ITGB3;CAV1;PIK3C2G;YTHDC2;PTX3;LRRC15;CDK1;FN1;IFITM2;MIR130A;FUCA2;TRIM22;ELANE;CXADR;GAPDH;NUCKS1;AXL;LGALS1;MBL2;CTSL;EPHA2;MIR221;MIR222;TRIM5;CH25H;NRP1;MYD88;TFAP4;EGFR;PVR;TPCN1;FBLN1;NECTIN3;CXCL8;VAPB;RFPL4A;TYRO3;SCNN1B;GPX1;DPP4;SLC1A5;NLRP6;PLSCR1;ITGA2;HSPA1A;HMGB1;KPNA3;SCARB1;EIF2AK4;TRIM34;NAPEPLD;LTF;F2;SAP30;SMC5;CIITA;TRIM11;CLDN1;FASN;SIVA1;HTR2A;RAB9A;EEA1;JPT2;ANPEP;SLC7A1"
"GO:0044406","adhesion of symbiont to host",0.473774425779911,0.861521909160171,0.0233460402809052,0.450274060054079,1.00310466173249,11,"CLEC4M;GAS6;ACE2;INHBB"
"GO:0044409","symbiont entry into host",0.331174838112858,0.779187839007378,0.0519696484213363,-0.2542073084733,-1.04571490473585,140,"ITGB3;CAV1;PTX3;LRRC15;CDK1;IFITM2;FUCA2;TRIM22;CXADR;AXL;LGALS1;CTSL;EPHA2;TRIM5;CH25H;NRP1;EGFR;PVR;TPCN1;NECTIN3;CXCL8;RFPL4A;TYRO3;DPP4;SLC1A5;PLSCR1;ITGA2;HSPA1A;HMGB1;KPNA3;SCARB1;TRIM34;CIITA;TRIM11;CLDN1;SIVA1;HTR2A;JPT2;ANPEP;SLC7A1"
"GO:0044458","motile cilium assembly",0.822268907563025,1,0.0121004399422784,0.245759195263535,0.810898067269238,76,"CFAP61;CFAP47;DRC1;NOTO;DRC7;NEURL1;ARMC2;MEIG1;DNAAF3;CFAP206;TTLL1;CFAP57;BBOF1;UBE2B;MCIDAS;CCDC146;SPEF2"
"GO:0044539","long-chain fatty acid import into cell",0.00512820512820513,0.126944806605824,0.326351610990907,-0.661885341279572,-1.78553084206822,17,"THBS1;SLC27A6;CD36;EPRS1"
"GO:0044546","NLRP3 inflammasome complex assembly",0.945592086121618,1,0.0207940681390106,-0.212112442274207,-0.690492771184985,37,"PRKD1;CD36;MYD88;TLR6;PTPN22"
"GO:0044550","secondary metabolite biosynthetic process",0.327290229424033,0.774924063092017,0.0285026758371348,0.418540464743982,1.10595875008024,23,"CITED1;CDH3;OPN3;DCT"
"GO:0044598","doxorubicin metabolic process",0.132017126546147,0.583963023715739,0.0595438367026528,-0.579836896563356,-1.36074243477388,10,"AKR1B1;AKR7A2;CBR4;AKR1A1"
"GO:0044703","multi-organism reproductive process",0.20339883165162,0.673068509479681,0.0723419514602353,-0.256681995001537,-1.09154138781469,185,"IGFBP5;ITGB3;EDN1;ITGB4;TACR1;PTGFR;RXFP1;NDP;CNR1;SYDE1;SLC38A3;TEAD4;CITED2;PTHLH;VEGFA;EMP2;SERPINE2;HSPG2;LDOC1;APLF;PLA2G4C;DSG2;AR;FBLN1;STC1;SLC38A1;PTGS2;CAD;ERRFI1;ITGA3"
"GO:0044706","multi-multicellular organism process",0.305131004366812,0.754688961689635,0.0593176626465992,-0.246095707864542,-1.05153658191227,191,"IGFBP5;ITGB3;EDN1;ITGB4;TACR1;PTGFR;RXFP1;NDP;CNR1;SYDE1;SLC38A3;TEAD4;CITED2;PTHLH;VEGFA;EMP2;SERPINE2;HSPG2;LDOC1;APLF;PLA2G4C;DSG2;AR;FBLN1;STC1;SLC38A1;PTGS2;CAD;ERRFI1;ITGA3"
"GO:0044725","epigenetic programming in the zygotic pronuclei",0.724322515891603,0.973160507791797,0.0165110476955968,0.350211070287728,0.811093622057133,13,"MORC1;AXIN1;ASIP;DCAF13"
"GO:0044743","protein transmembrane import into intracellular organelle",1,1,0.0201074872713064,-0.113559131364572,-0.373266564527583,39,"TOMM7;DNAJC19;TIMM21;USP9X;PAM16;PEX2;TIMM44;TRIM37;AIFM1;TOMM20"
"GO:0044771","meiotic cell cycle phase transition",0.000369089141815932,0.018914199706041,0.49849310876659,-0.782054478191731,-1.96737300866694,13,"CDC25C;TTK;ZWINT;CDC20;NDC80;KNL1;CDC25A;CCNB2;PKMYT1"
"GO:0044773","mitotic DNA damage checkpoint signaling",0.0497257769652651,0.431291678150716,0.123095330850962,-0.343546563925626,-1.31034516971396,84,"GTSE1;E2F7;CDK1;FANCD2;PLK1;DTL;NBN;PRKDC;PLK2;TICRR;BRCA1;CDK2;CHEK1;STK33"
"GO:0044774","mitotic DNA integrity checkpoint signaling",0.0371609067261241,0.377554812337421,0.143909619745855,-0.34796975325561,-1.33611328869775,88,"GTSE1;E2F7;CDK1;FANCD2;PLK1;DTL;NBN;PRKDC;PLK2;TICRR;BRCA1;CDK2;CHEK1;CDC6;STK33"
"GO:0044784","metaphase/anaphase transition of cell cycle",4.34720615202699e-08,4.88391891156571e-06,0.719512826338911,-0.555536237928239,-2.17781939419451,98,"DLGAP5;CDCA8;UBE2C;TTK;AURKB;BIRC5;SPC25;SPC24;CCNB1;ZWINT;CDC20;NDC80;SKA3;KNL1;ESPL1;NUF2;PLK1;BUB1B;BUB1;HASPIN;CENPE;INCENP;TACC3;CDC6;SPDL1;ANAPC1;RIOK2;CENPF;NEK6;BCL7A;ACTB;TRIP13;MAD2L1;DPF2;FBXO5;MAD1L1;APC;RB1;PHF10;XRCC3"
"GO:0044786","cell cycle DNA replication",0.00109071628698347,0.0427648627419961,0.45505986738723,-0.52522371576967,-1.76897574840207,44,"BRCA2;E2F7;TK1;E2F8;GINS1;CDC45;DBF4B;FEN1;CDT1;MCM6;DACH1;RAD51;DBF4;FBXO5;MCM4;CDC7;TIPIN;GMNN;MCM3;DNA2;TERF1;PCNA"
"GO:0044788","modulation by host of viral process",0.113776137761378,0.562811343608779,0.0736532668184816,-0.371994127093938,-1.27443932742853,47,"PIK3C2G;YTHDC2;PTX3;NUCKS1;MIR221;MIR222;VAPB;EIF2AK4;LTF;SMC5;FASN;EEA1"
"GO:0044790","suppression of viral release by host",0.193360364926508,0.665259865665877,0.0502149116750946,-0.467870871991184,-1.24319389572873,16,"TRIM5;VAPB;TRIM11;PML;TRIM13;TRIM28;TRIM26"
"GO:0044793","negative regulation by host of viral process",0.0482290881688018,0.42561077504855,0.103250260704189,-0.580859512481532,-1.51809413834239,15,"PTX3;NUCKS1;MIR221;MIR222;VAPB;EIF2AK4;LTF;SMC5"
"GO:0044794","positive regulation by host of viral process",0.516214078565779,0.87858719989646,0.0292429933180752,-0.337859462620354,-0.959997106493558,21,"YTHDC2;NUCKS1;VAPB"
"GO:0044804","nucleophagy",0.757259746510509,0.981793467440867,0.0152606758978443,0.303402299319588,0.80171561890011,23,"ATG9B;WIPI1"
"GO:0044818","mitotic G2/M transition checkpoint",0.297323444050306,0.747785610683975,0.0452829797226623,-0.308023207560415,-1.08698285052578,55,"CDK1;PLK1;DTL;NBN;TICRR;BRCA1;BARD1;CHEK1;CDC6;RAD50;BABAM2;ETAA1;PABIR1"
"GO:0044819","mitotic G1/S transition checkpoint signaling",0.022956326987682,0.298024138360085,0.159153456855406,-0.503686006922157,-1.56320566010524,30,"GTSE1;E2F7;PRKDC;PLK2;CDK2;CCND1;RFWD3;RPS27L;PML;CDKN1A;TRIAP1;ATM"
"GO:0044827","modulation by host of viral genome replication",0.282891174878181,0.738779724469527,0.0422441410140851,-0.371184661065556,-1.11582740493575,26,"YTHDC2;NUCKS1;MIR221;MIR222;VAPB;EIF2AK4;SMC5"
"GO:0044828","negative regulation by host of viral genome replication",0.315019193857965,0.762811683871953,0.0371170899936045,-0.466035257982859,-1.12242003409025,11,"MIR221;MIR222;VAPB;EIF2AK4;SMC5"
"GO:0044829","positive regulation by host of viral genome replication",0.0806142034548944,0.501909577680161,0.0774315909249512,-0.598798427598768,-1.44217275411234,11,"YTHDC2;NUCKS1;VAPB"
"GO:0044837","actomyosin contractile ring organization",0.0794481446241675,0.501219985592133,0.0776714573195423,-0.621434366542801,-1.45836202903521,10,"IQGAP3;ECT2;ANLN;RACGAP1;PLEC"
"GO:0044839","cell cycle G2/M phase transition",0.000405643181032851,0.0200827751152027,0.49849310876659,-0.376632417534314,-1.56858179723324,153,"CDC25C;AURKB;BIRC5;CCNB1;NDC80;AURKA;CDK1;FOXM1;PLK1;CCNA2;DTL;CDK6;PLCB1;TPD52L1;NBN;CDC25A;DBF4B;KCNH5;RNASEH2B;CCNB2;MELK;TICRR;PKMYT1;BRCA1;CDK2;BARD1;KIF14;CHEK1;CDC6;DYRK3;MASTL;CENPF;RAD50;PBX1;BABAM2;CCND1;CDC25B;SKP2;FBXO5;CDK14;ETAA1"
"GO:0044843","cell cycle G1/S phase transition",0.00160938711402219,0.0569820576976825,0.45505986738723,-0.328127050940991,-1.44184084656496,248,"DDR2;RRM2;IQGAP3;GTSE1;LATS2;ID4;E2F7;CCNB1;DACT1;TMSB4X;CCL2;CDK1;CCNA2;CDK6;ANXA1;CENPJ;PKD2;BCAT1;FAM83D;PLCB1;CDC25A;PRKDC;PLK2;CCNB2;MIR221;MIR222;CDK2;EGFR;KIF14;JADE1;CDC6;CCNB3;CDKN3;CDKN2D;CCNH;PRMT2;KANK2;PKD1;SLFN11;BCL7A;ACTB;MYC;CCND1;DBF4;TFDP1;DPF2;RASSF1;RDX;SKP2;EZH2;RFWD3;PTPN6;RPS27L;DLG1;CCNI;APC;PPP3CA;CCNF;MYO16;LATS1;GPR132;RB1;CCNG2;PHF10"
"GO:0044849","estrous cycle",0.617734478203435,0.924386480959136,0.018663195997653,0.365342430959567,0.891101145165112,16,"OPRL1;OPRK1;EGR1;MDK;SLC26A6;OXTR"
"GO:0044854","plasma membrane raft assembly",0.0949096098953378,0.539359864794322,0.0708158139319178,-0.605424079026202,-1.42078960522794,10,"CAV1;EMP2"
"GO:0044857","plasma membrane raft organization",0.381818181818182,0.807596603251926,0.0339120353192238,-0.412707151831888,-1.06036034503396,14,"CAV1;EMP2"
"GO:0044872","lipoprotein localization",0.991878438564318,1,0.0184851347670087,-0.183039974121756,-0.513737072159034,20,"CD36;SAR1B;MTTP;LRP1;MSR1"
"GO:0045005","DNA-templated DNA replication maintenance of fidelity",0.000379269645509097,0.0191008040436564,0.49849310876659,-0.514594651330826,-1.82843796592958,57,"BRCA2;POLQ;EXO1;TRAIP;NBN;NUCKS1;BRCA1;BARD1;SAMHD1;MMS22L;FAM111A;RAD50;SLFN11;RAD51;RFWD3;ETAA1;FANCM;ZNF365;POLD1;EME1;EXD2;TIPIN"
"GO:0045006","DNA deamination",0.732965451055662,0.97423550301904,0.0217550959917255,-0.332389512524616,-0.800541679172358,11,"APOBEC3B;APOBEC3C;APOBEC3F"
"GO:0045010","actin nucleation",0.999032570138665,1,0.021536590896377,-0.155726619055099,-0.549543541293244,55,"ARPIN;DIAPH3"
"GO:0045017","glycerolipid biosynthetic process",0.809728696067886,1,0.00995536618094533,0.228988540386206,0.862420398477221,227,"APOA1;DGKK;DGAT2L6;PCK1;CHAT;SIK1;GPAT3;PLIN5;INPP5D;PIK3R3;AWAT2;AGPAT5;MOGAT1;PIP5KL1;PGAP1;TPTE2;IP6K3;PLSCR3;PEMT;ABHD3;PLCG2;ALOX15;PIGH;CDS1;DGKH;LIPI;PIP4K2C;PIK3CG;DGAT2;IP6K1"
"GO:0045019","negative regulation of nitric oxide biosynthetic process",0.880039331366765,1,0.0133978202813458,0.277827441626409,0.687167551720823,17,"ACP5;IL10;MIR132;MIR212"
"GO:0045022","early endosome to late endosome transport",0.470747889022919,0.860215566991521,0.0335508100250612,-0.295920368073273,-0.986469155357293,42,"DAB2;EMP2;NF2;RDX;MAPK1;EEA1"
"GO:0045023","G0 to G1 transition",0.999847467968273,1,0.0104604780775554,0.14145181427487,0.41174028204908,36,"ACTL6B;HLA-G;CDK3;FOXO4"
"GO:0045026","plasma membrane fusion",0.017764857881137,0.264412467641426,0.137111915255226,0.635358531984256,1.61501286410228,19,"MYMK;FOLR3;TIE1;NOX5;ROPN1B;FREY1"
"GO:0045039","protein insertion into mitochondrial inner membrane",0.523921043827367,0.881494048756875,0.0213665414385021,0.416303770340129,0.96416521808919,13,"TIMM13;AGK;TIMM8A;TIMM10;TIMM22;TIMM29;TOMM70"
"GO:0045040","protein insertion into mitochondrial outer membrane",0.295974155069583,0.747785610683975,0.0392452338933764,-0.449697606142757,-1.13128043769157,13,"TOMM7;HSP90AA1;MTX2;MTCH2;TOMM20"
"GO:0045047","protein targeting to ER",0.991422656018929,1,0.0203199312458395,-0.177260169185782,-0.585777310548023,40,"ZFAND2B;TRAM1L1;SSR3;SEC62;BAG6;HSPA5;SPCS3;GJD2-DT;MAN1A1;SEC63;TRAM1;UBL4A;SRPRB;SRP19;SEC61A1;TRAM2"
"GO:0045048","protein insertion into ER membrane",0.975363941769317,1,0.0197323873767823,-0.198460596518849,-0.615928819785682,30,"EMC9;TRAM1L1;BAG6;GET1;TRAM1;UBL4A;SEC61A1;TRAM2;CCDC47;MMGT1;EMC1;CAMLG;EMC2;EMC8;RAB5IF;NCLN;EMC6;EMC7;GET3;EMC4;NOMO2;WNK1;NOMO3;EMC10;NOMO1;EMC3;TMCO1;GET4;SGTA;TMEM147"
"GO:0045050","protein insertion into ER membrane by stop-transfer membrane-anchor sequence",0.851247600767754,1,0.0194573329366398,-0.289316145947127,-0.696801868172767,11,"EMC9;MMGT1;EMC1;EMC2;EMC8;EMC6;EMC7;EMC4;WNK1;EMC10;EMC3"
"GO:0045055","regulated exocytosis",0.0278928136419001,0.325665418779626,0.0943434935405217,0.355635117005341,1.32413094640761,199,"SYT6;CPLX1;F2RL1;IGHE;SYT17;SYT7;CPLX2;CEACAM1;SYT13;SYP;PLEK;CD177;VAMP8;RPH3A;PCLO;SYNGR1;FES;UNC13A;TSPAN18;RAC2;CHGA;SYT5;STXBP2;CLTRN;P2RY4;CD300A;SPI1;SEPTIN5;SYT2;STX1B;STX3;IL13;PPFIA3;RAB11FIP1;SCIN;NCKAP1L;ADGRE2;GRIK5;KIT;OTOF;BAIAP3;P2RY1;PIK3CG;SCAMP5;GAB2;RIMS4;FGR"
"GO:0045056","transcytosis",0.75408245755861,0.981148516586628,0.0154332109109736,0.310952506121776,0.798273994008469,20,"RAB17;GPIHBP1;PIGR;LRP2;RAB11B;FCGRT"
"GO:0045058","T cell selection",0.626627651792246,0.927965884934792,0.0166700564300213,0.290683091573735,0.89985444934905,51,"CCR7;CD4;IL12RB1;SHH;IL23R;CARD11;SPN;CD74;IRF4;IL23A;CD69"
"GO:0045059","positive thymic T cell selection",0.481765834932821,0.866715401775196,0.0287866286767462,-0.406337244785903,-0.97864068508204,11,"DOCK2;TOX;PTPRC"
"GO:0045060","negative thymic T cell selection",0.304760262159365,0.754410784548734,0.0311467176047931,0.527736784789441,1.14897134576911,10,"CCR7;SHH;SPN;CD74"
"GO:0045061","thymic T cell selection",0.381136950904393,0.807324897455933,0.025961440532814,0.419019418928711,1.06510217115539,19,"CCR7;SHH;CARD11;SPN;CD74"
"GO:0045063","T-helper 1 cell differentiation",0.657720291026677,0.950524220262037,0.017423567151981,0.336641884821143,0.864223496052067,20,"CD80;IL18R1;STAT4;SPN"
"GO:0045064","T-helper 2 cell differentiation",0.00647571606475716,0.149581224917117,0.285313392143872,-0.696826253840211,-1.79034194990571,14,"IL18;ANXA1;TNFSF4;SOCS5;IL4R;BCL3;RARA;PRKCZ;GATA3"
"GO:0045066","regulatory T cell differentiation",0.329777219956072,0.777151480025563,0.0279695214936819,0.39473498877428,1.09804995700405,29,"PSG9;DUSP10;HLA-G;CTLA4;SOCS1;IL2RG;MDK"
"GO:0045069","regulation of viral genome replication",0.727896066402021,0.97423550301904,0.0287061418987228,-0.234193149667248,-0.88843022290878,81,"TOP2A;IFITM2;RNASEL;CXCL8;VAPB;FKBP6;FAM111A;APOBEC3B;APOBEC3C;OAS3;DDX5;PLSCR1;PPIH;APOBEC3F;LTF;ADARB1;TRIM6;DDX3X;TOP2B;ISG15;ADAR;HACD3;EIF2AK2;TRIM28;ZNFX1;MAVS;IFIH1;IFIT5;APOBEC3G"
"GO:0045070","positive regulation of viral genome replication",0.712765957446808,0.966913359577696,0.0246888551336636,-0.274973178783883,-0.853388070235841,30,"TOP2A;VAPB;FKBP6;PPIH;ADARB1;DDX3X;TOP2B;ADAR;HACD3"
"GO:0045071","negative regulation of viral genome replication",0.902898550724638,1,0.0112244572975359,0.234306806969721,0.7294769183539,52,"BTBD17;SLPI;BST2;RSAD2;IFNB1;APOBEC3H;CCL5"
"GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate",0.271794871794872,0.731252555032232,0.0419088969982131,-0.423576848328444,-1.14265942982568,17,"TOP2A;CXCL8;APOBEC3B;APOBEC3C;APOBEC3F;TOP2B;TRIM28;APOBEC3G;TASOR;MPHOSPH8"
"GO:0045103","intermediate filament-based process",4.22353682060782e-09,8.2246340353303e-07,0.761460801445585,0.681885103885192,2.22071371127629,69,"KRT14;KRT17;KRT6A;KRT9;KRT35;KRT16;KRT75;KRT32;KRT19;KRT36;KRT5;KRT37;KRT38;KRT15;KRT31;KRT39;KRT13;DES;KRT85;KRT20;SHH;ATP8A2;TCHH;PPL;KRT12;FAM83H;NEFM;KRT23"
"GO:0045104","intermediate filament cytoskeleton organization",5.20497694956167e-09,9.80886301269009e-07,0.761460801445585,0.687356711148059,2.23452521637042,68,"KRT14;KRT17;KRT6A;KRT9;KRT35;KRT16;KRT75;KRT32;KRT19;KRT36;KRT5;KRT37;KRT38;KRT15;KRT31;KRT39;KRT13;DES;KRT85;KRT20;SHH;ATP8A2;TCHH;PPL;KRT12;FAM83H;NEFM;KRT23"
"GO:0045109","intermediate filament organization",2.19503467881789e-09,4.93207407448235e-07,0.774939030136436,0.741150362735091,2.26935361795849,48,"KRT14;KRT17;KRT6A;KRT9;KRT35;KRT16;KRT75;KRT32;KRT19;KRT36;KRT5;KRT37;KRT38;KRT15;KRT31;KRT39;KRT13;DES"
"GO:0045116","protein neddylation",0.956322926521602,1,0.011622343999123,0.228983540374162,0.626960204252627,27,"AKTIP;DCUN1D2;NAE1;RNF7;UBA3;COPS9;COPS4;COPS2;DCUN1D5;DCUN1D3;COPS5;COPS3;RBX1;DCUN1D1;UBE2F"
"GO:0045117","azole transmembrane transport",0.825169555388093,1,0.0206292951778269,-0.283747440589308,-0.741582632413165,15,"SLC38A3;SLC19A3"
"GO:0045123","cellular extravasation",0.624518338804053,0.927175637939842,0.0163572804419823,0.282867275767274,0.911440520227908,65,"CXCL12;PECAM1;CD177;SELP;PLVAP;JAML;LYVE1;IL27RA;SPN;SELPLG;MDK;PODXL2;PRTN3;CCL28;CHST2;PIK3CG;SELL"
"GO:0045124","regulation of bone resorption",0.0519442832269298,0.438523847704803,0.107014828121207,-0.432595756644385,-1.39913386634762,36,"ITGB3;TNFRSF11B;IL6;LTBP3;P2RX7;CLDN18;PDK4;EGFR;TMEM64;MC4R;TNFAIP3;PPARGC1B"
"GO:0045132","meiotic chromosome segregation",0.00953428676200953,0.18762341989978,0.285313392143872,-0.386518984574726,-1.47740587995275,85,"TTK;ZWINT;NDC80;ASPM;AURKA;SKA3;KNL1;ESPL1;FANCD2;NUF2;PLK1;SGO1;PTTG1;SKA2;CCNB2;RNF212B"
"GO:0045137","development of primary sexual characteristics",0.539237668161435,0.889830318997304,0.0442332865829381,-0.226393089966612,-0.975269369533467,205,"A2M;KITLG;BRCA2;PTX3;CYP1B1;ASPM;ARID5B;BMPR1B;AFP;CITED2;KIF18A;VEGFA;GATA6;ZFPM2;TLR3;HMGB2;HOXA11;GFRA1;PLEKHA1;SLIT2;SLIT3;WT1;GATA1;AR;CEBPB;NKX3-1;NRIP1;MMP14;BRIP1;TNFAIP6;DACH1;SFRP1;INHA"
"GO:0045143","homologous chromosome segregation",0.679895901106051,0.954451070083834,0.0280710191964013,-0.249530438626501,-0.889958406080703,58,"ZWINT;KNL1;ESPL1;FANCD2;PLK1;PTTG1"
"GO:0045161","neuronal ion channel clustering",0.666986564299424,0.951938540767057,0.0232530010918005,-0.351128651045213,-0.845673853480689,11,"GLDN"
"GO:0045165","cell fate commitment",0.0220264317180617,0.291189591330741,0.105228221404324,0.349887090440386,1.32181334667088,237,"TAL1;ASCL1;TBX5;SOX8;TBX10;GDF3;FEV;HNF1B;WNT9A;ERBB4;NKX2-2;EYA2;WNT11;FOXC2;ONECUT2;IL12RB1;DLL1;IHH;WNT10B;TBX15;NKX2-5;CYP26B1;KDR;HOXA13;EBF2;PPARG;SHH;HEY2;IL23R;ATOH7;BMP4;FGF8;SPN;BHLHA15;LMO4;FOXN4;TNXB;GAP43;DLL4;IRF4;IL23A;ARX;NKX2-1;BMP2;CD69;DSCAML1;SOX2;FGFR2;TENM4;PRDM1;ACVR1;GCM1;JAG1;HES1;RAG2;MNX1;FOXP3;SOX13;EOMES;POU3F2;FZD7;NODAL;WNT16;TCF7L2"
"GO:0045176","apical protein localization",0.840582134493142,1,0.0143567930830064,0.309338572624156,0.716432359221462,13,"MAL;CELSR1;ATP8B1"
"GO:0045185","maintenance of protein location",0.137415982076176,0.592501448871347,0.07386107958716,-0.30593927722633,-1.17762553850905,89,"TMSB4Y;CAV1;TMSB4X;SORL1;FBN1;HK1;RANGAP1;SYNE1;KDELR3;LTBP1;BARD1;CCDC88A;CHCHD10;SRGN;INSIG2;SRI;VPS13D;ANK3;KDELR2;PFN4;MAD1L1;TSPO;LATS1;VPS13A;NFKBIE;NFKBIA;PML"
"GO:0045187","regulation of circadian sleep/wake cycle, sleep",0.352759684607473,0.788680473584715,0.0283456249058933,0.495766298176793,1.10445066449369,11,"ADRB1;MTNR1B"
"GO:0045190","isotype switching",0.582112807728264,0.910467170533186,0.0301063950760249,-0.268780681826076,-0.929619490756566,49,"EXO1;TNFSF4;NBN;CD40LG;NFKBIZ;APLF;IL4;PTPRC;LIG4;NSD2;CLCF1;RNF168"
"GO:0045191","regulation of isotype switching",0.959099264705882,1,0.0111505161766577,0.221364939869354,0.639732587541414,35,"CD40;IL27RA;IL10"
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity",0.54562962962963,0.892497339902577,0.0188965322442813,0.310768436457724,0.948264896096661,47,"WNT11;CRB1;LAMA1;PARD6G;CRB3;LHX2;CAMSAP3"
"GO:0045198","establishment of epithelial cell apical/basal polarity",0.961856010568032,1,0.0122155943107564,0.236312109513567,0.576385258210611,16,"LAMA1;CAMSAP3"
"GO:0045214","sarcomere organization",0.0976296296296296,0.541357578341587,0.054338253937587,0.431320144242903,1.31611098098289,47,"KRT19;MYPN;KRT8;TNNT3;MYBPC3;MYOZ2;MYH7;SYNPO2L;MYOZ1;ACTN2;CASQ1;TNNT1"
"GO:0045216","cell-cell junction organization",0.0745538988022488,0.488825899890839,0.0566281919237633,0.333944938339775,1.24161402826541,196,"TBX5;GJB6;HOPX;GJD3;F2RL1;PECAM1;TRPV4;LIM2;FRMPD2;CDH3;CDHR3;WNT11;CDH1;CD177;CLDN23;ABCC8;GJB2;ACE2;ACE;NECTIN1;AFDN;CLDN4;CNTNAP2;MARVELD3;PRKCH;INAVA;BHLHA15;PRTN3;GJA5;AGT;CLDN15;CDH22;ACVRL1;ESAM;ILDR1;CAMSAP3;PKP3;CDH24;DSP;CLDN10;F2R;GRHL1;JUP;CLDN7;FZD5"
"GO:0045217","cell-cell junction maintenance",0.235660439200262,0.70340929578683,0.0352105425456412,0.483952687016434,1.19698968949576,17,"F2RL1;CD177;INAVA;PRTN3;CAMSAP3;F2R"
